EventIndex 	 Time 	 Duration 	 EventType 	 Accepted 	 TotalRev 	 TotalCost 	 AvgNodeUtilization 	 AvgLinkUtilization 	 MIPExecTime
22  1488  469  ARRIVE  true    145.5200    325.7350      0.4158      0.1438  27.8
23  1547  1422  ARRIVE  true    147.9821    170.0325      0.4542      0.1568  0.8
24  1607  675  ARRIVE  true     44.9502     47.0267      0.4674      0.1596  0.0
25  1666  253  ARRIVE  true    109.1361    112.9946      0.4923      0.1701  1.3
9  1703  1078  DEPART  true     62.2003     66.0353      0.4740      0.1664  0.1
26  1726  3382  ARRIVE  true    155.4815    184.6917      0.5100      0.1856  1.0
18  1739  552  DEPART  true    125.8900    137.4614      0.4755      0.1727  1.4
20  1749  380  DEPART  true    104.5382    123.9275      0.4496      0.1579  1.0
27  1785  320  ARRIVE  true     65.5964     69.9324      0.4695      0.1601  0.0
4  1797  1485  DEPART  true    147.2817    172.1569      0.4327      0.1419  1.6
28  1845  275  ARRIVE  false     86.9072      0.0000      0.4327      0.1419  null
21  1871  443  DEPART  true    122.3770    128.8439      0.4015      0.1301  1.9
29  1904  437  ARRIVE  true    142.8075    168.3548      0.4328      0.1461  2.9
25  1919  253  DEPART  true    109.1361    112.9946      0.4079      0.1356  1.3
11  1924  1174  DEPART  true     79.8078     88.6056      0.3844      0.1308  0.3
22  1957  469  DEPART  true    145.5200    325.7350      0.3114      0.0978  27.8
30  1964  1234  ARRIVE  true    139.5576    301.6569      0.3815      0.1252  20.1
31  2023  2580  ARRIVE  true    147.2498    159.9263      0.4187      0.1364  1.7
19  2060  751  DEPART  true     84.9535     90.1215      0.3935      0.1294  0.2
32  2083  918  ARRIVE  true     54.5082     54.5082      0.4090      0.1325  0.0
27  2105  320  DEPART  true     65.5964     69.9324      0.3892      0.1302  0.0
33  2142  287  ARRIVE  true     57.2195    129.5406      0.4308      0.1369  1.0
34  2202  664  ARRIVE  true    131.1824    298.1025      0.5032      0.1602  289.1
35  2261  250  ARRIVE  true     93.2595    113.2176      0.5295      0.1713  1.9
24  2282  675  DEPART  true     44.9502     47.0267      0.5163      0.1685  0.0
36  2321  2218  ARRIVE  true     86.2322    189.3358      0.5650      0.1859  33.4
29  2341  437  DEPART  true    142.8075    168.3548      0.5337      0.1699  2.9
37  2380  859  ARRIVE  true     39.8757     42.1199      0.5448      0.1725  0.1
33  2429  287  DEPART  true     57.2195    129.5406      0.5032      0.1658  1.0
38  2440  956  ARRIVE  true    116.9032    119.6646      0.5293      0.1735  0.1
35  2511  250  DEPART  true     93.2595    113.2176      0.5030      0.1624  1.9
14  2531  1594  DEPART  true    121.0963    258.8613      0.4369      0.1425  56.5
39  2544  565  ARRIVE  true    153.0264    176.6901      0.4680      0.1607  1.0
40  2589  1446  ARRIVE  true    105.2209    111.5717      0.4990      0.1726  0.6
41  2633  303  ARRIVE  true     94.6493    213.8835      0.5474      0.1858  1.0
42  2678  452  ARRIVE  true    119.4961    271.1247      0.6058      0.2127  72.1
2  2685  2498  DEPART  true     41.6176     43.8346      0.5908      0.2106  0.1
43  2723  2223  ARRIVE  true     78.5849    167.1306      0.6324      0.2246  1.6
44  2767  1317  ARRIVE  true    130.7215    155.9363      0.6656      0.2366  0.8
45  2812  2551  ARRIVE  false     78.1044      0.0000      0.6656      0.2366  null
46  2857  548  ARRIVE  true    135.6787    434.6563      0.7241      0.2910  3.3
34  2866  664  DEPART  true    131.1824    298.1025      0.6517      0.2677  289.1
47  2901  271  ARRIVE  true     93.4695     99.4151      0.6798      0.2738  0.6
41  2936  303  DEPART  true     94.6493    213.8835      0.6314      0.2606  1.0
17  2942  1817  DEPART  true    122.1104    128.6957      0.5868      0.2522  1.4
48  2946  631  ARRIVE  true    110.7308    129.1385      0.6098      0.2618  0.2
23  2969  1422  DEPART  true    147.9821    170.0325      0.5714      0.2488  0.8
49  2991  997  ARRIVE  true     62.1024     62.1024      0.5950      0.2533  0.0
32  3001  918  DEPART  true     54.5082     54.5082      0.5796      0.2502  0.0
50  3035  999  ARRIVE  true     88.9212     93.7049      0.6058      0.2560  0.1
51  3080  1430  ARRIVE  true     58.2769     61.4671      0.6240      0.2587  0.0
39  3109  565  DEPART  true    153.0264    176.6901      0.5929      0.2405  1.0
52  3125  540  ARRIVE  false    151.7766      0.0000      0.5929      0.2405  null
42  3130  452  DEPART  true    119.4961    271.1247      0.5345      0.2136  72.1
53  3169  783  ARRIVE  true    141.3414    153.8447      0.5697      0.2281  3.4
47  3172  271  DEPART  true     93.4695     99.4151      0.5416      0.2220  0.6
30  3198  1234  DEPART  true    139.5576    301.6569      0.4715      0.1946  20.1
54  3214  309  ARRIVE  true    133.1314    304.9206      0.5354      0.2244  43.8
37  3239  859  DEPART  true     39.8757     42.1199      0.5243      0.2218  0.1
55  3258  4262  ARRIVE  true     80.7677     87.1599      0.5462      0.2279  0.2
56  3303  1861  ARRIVE  true     80.5865     87.1815      0.5733      0.2347  0.2
57  3348  2101  ARRIVE  true    101.8783    110.1445      0.5981      0.2423  0.1
8  3367  2805  DEPART  true     88.7201     92.5891      0.5762      0.2353  0.3
58  3392  823  ARRIVE  true    138.5875    186.0395      0.6069      0.2587  1.1
38  3396  956  DEPART  true    116.9032    119.6646      0.5808      0.2510  0.1
46  3405  548  DEPART  true    135.6787    434.6563      0.5224      0.1966  3.3
59  3437  3657  ARRIVE  false     52.5917      0.0000      0.5224      0.1966  null
60  3482  737  ARRIVE  false     63.9269      0.0000      0.5224      0.1966  null
54  3523  309  DEPART  true    133.1314    304.9206      0.4585      0.1668  43.8
61  3526  1388  ARRIVE  true     66.2850     68.4667      0.4778      0.1690  0.0
62  3571  626  ARRIVE  true    128.0437    136.9487      0.5117      0.1829  16.7
48  3577  631  DEPART  true    110.7308    129.1385      0.4887      0.1732  0.2
63  3616  1056  ARRIVE  true    105.1798    118.6827      0.5165      0.1840  0.2
64  3660  498  ARRIVE  true     96.6506    103.0599      0.5400      0.1940  0.4
65  3705  1093  ARRIVE  true     76.3401     82.9395      0.5628      0.2004  0.2
66  3828  2347  ARRIVE  true    119.6720    128.6601      0.5909      0.2111  3.1
67  3906  1367  ARRIVE  true     99.0519    123.5793      0.6119      0.2283  0.6
53  3952  783  DEPART  true    141.3414    153.8447      0.5767      0.2137  3.4
68  3984  1605  ARRIVE  true    155.7508    408.6351      0.6118      0.2782  0.2
49  3988  997  DEPART  true     62.1024     62.1024      0.5882      0.2737  0.0
50  4034  999  DEPART  true     88.9212     93.7049      0.5619      0.2679  0.1
40  4035  1446  DEPART  true    105.2209    111.5717      0.5309      0.2560  0.6
69  4062  976  ARRIVE  false     55.7872      0.0000      0.5309      0.2560  null
44  4084  1317  DEPART  true    130.7215    155.9363      0.4977      0.2440  0.8
70  4140  729  ARRIVE  false    110.0135      0.0000      0.4977      0.2440  null
64  4158  498  DEPART  true     96.6506    103.0599      0.4742      0.2340  0.4
62  4197  626  DEPART  true    128.0437    136.9487      0.4404      0.2201  16.7
58  4215  823  DEPART  true    138.5875    186.0395      0.4097      0.1968  1.1
71  4218  790  ARRIVE  false     98.4031      0.0000      0.4097      0.1968  null
72  4296  684  ARRIVE  false     80.4783      0.0000      0.4097      0.1968  null
73  4375  1154  ARRIVE  false     44.1316      0.0000      0.4097      0.1968  null
74  4453  545  ARRIVE  false     63.2757      0.0000      0.4097      0.1968  null
51  4510  1430  DEPART  true     58.2769     61.4671      0.3915      0.1940  0.0
75  4531  250  ARRIVE  false    104.1356      0.0000      0.3915      0.1940  null
36  4539  2218  DEPART  true     86.2322    189.3358      0.3427      0.1766  33.4
31  4603  2580  DEPART  true    147.2498    159.9263      0.3056      0.1654  1.7
76  4609  418  ARRIVE  false     59.6628      0.0000      0.3056      0.1654  null
63  4672  1056  DEPART  true    105.1798    118.6827      0.2777      0.1546  0.2
77  4687  3915  ARRIVE  true    129.4783    302.3092      0.3484      0.1809  250.5
78  4765  1647  ARRIVE  true     54.7428     54.7428      0.3692      0.1837  0.0
65  4798  1093  DEPART  true     76.3401     82.9395      0.3463      0.1773  0.2
79  4843  1438  ARRIVE  true     53.1941     58.6370      0.3706      0.1795  0.1
61  4914  1388  DEPART  true     66.2850     68.4667      0.3512      0.1772  0.0
80  4921  703  ARRIVE  true     51.4371    112.4851      0.3868      0.1818  0.7
43  4946  2223  DEPART  true     78.5849    167.1306      0.3452      0.1678  1.6
81  5065  376  ARRIVE  true    125.0330    133.8494      0.3764      0.1796  1.2
26  5108  3382  DEPART  true    155.4815    184.6917      0.3404      0.1605  1.0
82  5131  926  ARRIVE  true     90.5685     98.1813      0.3662      0.1679  0.2
56  5164  1861  DEPART  true     80.5865     87.1815      0.3391      0.1611  0.2
83  5197  491  ARRIVE  true     48.3855     51.7817      0.3644      0.1646  0.1
84  5263  481  ARRIVE  true     80.0534     86.0612      0.3875      0.1714  0.3
67  5273  1367  DEPART  true     99.0519    123.5793      0.3665      0.1542  0.6
85  5328  708  ARRIVE  true     39.8979     83.5687      0.3952      0.1585  0.4
86  5394  681  ARRIVE  true     65.8784     67.8313      0.4125      0.1614  0.0
81  5441  376  DEPART  true    125.0330    133.8494      0.3814      0.1495  1.2
57  5449  2101  DEPART  true    101.8783    110.1445      0.3565      0.1419  0.1
87  5460  1528  ARRIVE  true    102.9076    106.5454      0.3827      0.1493  0.1
88  5526  323  ARRIVE  true    138.5609    327.5852      0.4584      0.1767  69.3
68  5589  1605  DEPART  true    155.7508    408.6351      0.4233      0.1123  0.2
89  5592  640  ARRIVE  true     90.9230     93.4388      0.4539      0.1192  0.2
80  5624  703  DEPART  true     51.4371    112.4851      0.4183      0.1147  0.7
90  5657  1035  ARRIVE  true     53.5668    109.2493      0.4490      0.1213  0.5
83  5688  491  DEPART  true     48.3855     51.7817      0.4237      0.1178  0.1
91  5723  492  ARRIVE  true    132.6145    298.7678      0.4896      0.1451  68.9
84  5744  481  DEPART  true     80.0534     86.0612      0.4665      0.1383  0.3
92  5789  477  ARRIVE  true    124.6046    141.4177      0.4986      0.1510  0.8
88  5849  323  DEPART  true    138.5609    327.5852      0.4228      0.1236  69.3
93  5855  1862  ARRIVE  true    114.6929    240.8617      0.4858      0.1411  6.3
94  5921  1415  ARRIVE  true     53.9900     57.9388      0.5078      0.1438  0.0
95  5986  1138  ARRIVE  true    143.8270    175.9615      0.5386      0.1589  0.6
85  6036  708  DEPART  true     39.8979     83.5687      0.5099      0.1546  0.4
96  6052  1974  ARRIVE  true     61.5748     62.7257      0.5268      0.1578  0.0
82  6057  926  DEPART  true     90.5685     98.1813      0.5011      0.1503  0.2
86  6075  681  DEPART  true     65.8784     67.8313      0.4837      0.1474  0.0
97  6118  2102  ARRIVE  true    123.1058    128.4576      0.5190      0.1550  1.1
66  6175  2347  DEPART  true    119.6720    128.6601      0.4910      0.1442  3.1
98  6184  738  ARRIVE  true    135.6197    307.8558      0.5641      0.1750  42.7
91  6215  492  DEPART  true    132.6145    298.7678      0.4982      0.1476  68.9
89  6232  640  DEPART  true     90.9230     93.4388      0.4676      0.1407  0.2
92  6266  477  DEPART  true    124.6046    141.4177      0.4356      0.1280  0.8
79  6281  1438  DEPART  true     53.1941     58.6370      0.4113      0.1259  0.1
99  6315  992  ARRIVE  true     51.5189     53.9631      0.4280      0.1292  0.1
100  6381  856  ARRIVE  true     67.8361     67.8361      0.4431      0.1348  0.0
78  6412  1647  DEPART  true     54.7428     54.7428      0.4223      0.1320  0.0
101  6447  2592  ARRIVE  true     51.9837    117.8052      0.4589      0.1404  0.5
102  6513  308  ARRIVE  true    117.7748    138.6905      0.4889      0.1524  0.9
103  6578  442  ARRIVE  true    104.6895    114.0737      0.5169      0.1633  0.6
104  6644  4029  ARRIVE  true    145.8856    168.3774      0.5474      0.1800  1.9
90  6692  1035  DEPART  true     53.5668    109.2493      0.5168      0.1734  0.5
105  6710  1588  ARRIVE  true     59.3797    125.3505      0.5495      0.1808  0.1
106  6776  762  ARRIVE  true    115.3071    291.5035      0.6042      0.2056  0.4
102  6821  308  DEPART  true    117.7748    138.6905      0.5742      0.1937  0.9
107  6842  1078  ARRIVE  true     43.7305     95.9790      0.5972      0.2010  0.9
108  6907  2544  ARRIVE  true     63.0575     83.1509      0.6117      0.2108  0.0
98  6922  738  DEPART  true    135.6197    307.8558      0.5386      0.1800  42.7
109  6973  501  ARRIVE  true     50.6012     56.8272      0.5583      0.1840  0.0
87  6988  1528  DEPART  true    102.9076    106.5454      0.5321      0.1766  0.1
103  7020  442  DEPART  true    104.6895    114.0737      0.5041      0.1657  0.6
110  7039  1845  ARRIVE  true    134.6712    136.0058      0.5389      0.1743  0.5
111  7105  361  ARRIVE  true     94.6548     96.4678      0.5705      0.1807  0.3
95  7124  1138  DEPART  true    143.8270    175.9615      0.5396      0.1657  0.6
112  7171  1247  ARRIVE  true     38.0877     84.8952      0.5660      0.1698  0.7
113  7236  2405  ARRIVE  true     93.4692    113.5800      0.5854      0.1819  0.3
100  7237  856  DEPART  true     67.8361     67.8361      0.5702      0.1763  0.0
114  7302  280  ARRIVE  true     47.2885     51.3766      0.5809      0.1810  0.0
99  7307  992  DEPART  true     51.5189     53.9631      0.5642      0.1777  0.1
94  7336  1415  DEPART  true     53.9900     57.9388      0.5422      0.1750  0.0
115  7368  902  ARRIVE  true     52.9341     55.8203      0.5587      0.1777  0.1
116  7434  364  ARRIVE  true    143.7549    159.6608      0.5955      0.1903  3.4
111  7466  361  DEPART  true     94.6548     96.4678      0.5639      0.1839  0.3
109  7474  501  DEPART  true     50.6012     56.8272      0.5442      0.1799  0.0
55  7520  4262  DEPART  true     80.7677     87.1599      0.5224      0.1738  0.2
106  7538  762  DEPART  true    115.3071    291.5035      0.4677      0.1490  0.4
117  7552  705  ARRIVE  true     90.5124     93.8577      0.4962      0.1549  0.3
114  7582  280  DEPART  true     47.2885     51.3766      0.4855      0.1502  0.0
118  7604  1553  ARRIVE  true     95.1358    215.9503      0.5312      0.1719  38.3
119  7656  1607  ARRIVE  true     51.3598    103.8904      0.5609      0.1772  0.1
120  7708  339  ARRIVE  true    114.2357    289.4199      0.6115      0.2037  1.9
93  7717  1862  DEPART  true    114.6929    240.8617      0.5486      0.1862  6.3
121  7760  269  ARRIVE  true     95.8951    101.4027      0.5770      0.1947  0.1
116  7798  364  DEPART  true    143.7549    159.6608      0.5403      0.1821  3.4
122  7812  2174  ARRIVE  true     59.2907     61.2504      0.5592      0.1853  0.0
123  7864  479  ARRIVE  true     51.6813     55.9106      0.5799      0.1897  0.1
124  7916  1993  ARRIVE  true     53.8654    123.8176      0.6160      0.1972  0.9
107  7920  1078  DEPART  true     43.7305     95.9790      0.5930      0.1898  0.9
125  7968  1091  ARRIVE  true     52.3092    112.7892      0.6209      0.1982  0.1
126  8020  1254  ARRIVE  true     59.1621    126.2899      0.6610      0.2059  0.7
96  8026  1974  DEPART  true     61.5748     62.7257      0.6441      0.2028  0.0
121  8029  269  DEPART  true     95.8951    101.4027      0.6157      0.1943  0.1
120  8047  339  DEPART  true    114.2357    289.4199      0.5651      0.1678  1.9
127  8072  898  ARRIVE  true     82.7292     87.0715      0.5855      0.1745  0.1
128  8125  1348  ARRIVE  true    113.6033    119.1570      0.6142      0.1847  0.4
129  8177  473  ARRIVE  true     56.5696     61.5581      0.6316      0.1883  0.0
97  8220  2102  DEPART  true    123.1058    128.4576      0.5962      0.1808  1.1
130  8229  430  ARRIVE  true    149.2902    173.2916      0.6304      0.1976  0.9
117  8257  705  DEPART  true     90.5124     93.8577      0.6019      0.1917  0.3
115  8270  902  DEPART  true     52.9341     55.8203      0.5854      0.1890  0.1
131  8281  1319  ARRIVE  true     88.0727    209.5952      0.6339      0.2006  0.9
105  8298  1588  DEPART  true     59.3797    125.3505      0.6011      0.1932  0.1
132  8333  399  ARRIVE  true    151.5142    193.5257      0.6389      0.2140  0.4
123  8343  479  DEPART  true     51.6813     55.9106      0.6183      0.2095  0.1
133  8385  952  ARRIVE  false     56.8850      0.0000      0.6183      0.2095  null
112  8418  1247  DEPART  true     38.0877     84.8952      0.5919      0.2054  0.7
134  8437  317  ARRIVE  true     80.8975    179.4547      0.6369      0.2165  0.8
135  8489  1078  ARRIVE  false     57.8570      0.0000      0.6369      0.2165  null
136  8541  1547  ARRIVE  false     49.6594      0.0000      0.6369      0.2165  null
137  8593  1998  ARRIVE  false     80.7416      0.0000      0.6369      0.2165  null
77  8602  3915  DEPART  true    129.4783    302.3092      0.5662      0.1902  250.5
138  8645  395  ARRIVE  true     62.0176     63.5613      0.5831      0.1949  0.0
129  8650  473  DEPART  true     56.5696     61.5581      0.5658      0.1913  0.0
130  8659  430  DEPART  true    149.2902    173.2916      0.5316      0.1745  0.9
139  8697  1191  ARRIVE  true    144.2595    150.1337      0.5661      0.1883  5.6
132  8732  399  DEPART  true    151.5142    193.5257      0.5283      0.1676  0.4
134  8754  317  DEPART  true     80.8975    179.4547      0.4833      0.1564  0.8
140  8809  276  ARRIVE  true    130.1357    135.4254      0.5190      0.1684  1.8
141  8869  366  ARRIVE  true     59.7033     61.4318      0.5372      0.1717  0.0
110  8884  1845  DEPART  true    134.6712    136.0058      0.5024      0.1631  0.5
142  8928  595  ARRIVE  true     57.6467     57.6467      0.5181      0.1663  0.0
127  8970  898  DEPART  true     82.7292     87.0715      0.4976      0.1596  0.1
143  8988  1167  ARRIVE  true    134.5167    140.1125      0.5261      0.1727  1.5
101  9039  2592  DEPART  true     51.9837    117.8052      0.4895      0.1643  0.5
138  9040  395  DEPART  true     62.0176     63.5613      0.4726      0.1596  0.0
144  9047  632  ARRIVE  true    130.4550    131.4898      0.5125      0.1710  0.4
125  9059  1091  DEPART  true     52.3092    112.7892      0.4846      0.1627  0.1
140  9085  276  DEPART  true    130.1357    135.4254      0.4490      0.1507  1.8
145  9107  807  ARRIVE  true     45.0479     51.1542      0.4640      0.1547  0.1
118  9157  1553  DEPART  true     95.1358    215.9503      0.4183      0.1330  38.3
146  9166  714  ARRIVE  true     76.3733     79.0862      0.4435      0.1387  0.1
147  9226  851  ARRIVE  true    131.3763    141.6608      0.4775      0.1498  1.2
141  9235  366  DEPART  true     59.7033     61.4318      0.4592      0.1465  0.0
119  9263  1607  DEPART  true     51.3598    103.8904      0.4294      0.1412  0.1
126  9274  1254  DEPART  true     59.1621    126.2899      0.3894      0.1334  0.7
148  9285  2191  ARRIVE  true    137.7730    149.2332      0.4278      0.1456  5.5
149  9345  938  ARRIVE  true    110.0585    114.6748      0.4550      0.1567  0.4
150  9404  310  ARRIVE  true     83.7710    174.0816      0.4985      0.1673  1.0
108  9451  2544  DEPART  true     63.0575     83.1509      0.4840      0.1575  0.0
151  9464  2419  ARRIVE  true    150.7838    400.1328      0.5564      0.1953  9.1
128  9473  1348  DEPART  true    113.6033    119.1570      0.5277      0.1851  0.4
152  9523  1109  ARRIVE  true    138.3992    301.3236      0.6082      0.2045  1.5
142  9523  595  DEPART  true     57.6467     57.6467      0.5926      0.2013  0.0
153  9583  286  ARRIVE  true     46.2350     50.0054      0.6062      0.2036  0.0
131  9600  1319  DEPART  true     88.0727    209.5952      0.5577      0.1919  0.9
113  9641  2405  DEPART  true     93.4692    113.5800      0.5384      0.1799  0.3
154  9642  297  ARRIVE  true     47.2812     51.2209      0.5581      0.1822  0.0
144  9679  632  DEPART  true    130.4550    131.4898      0.5181      0.1708  0.4
155  9702  911  ARRIVE  true     54.0407     54.0407      0.5418      0.1756  0.1
150  9714  310  DEPART  true     83.7710    174.0816      0.4982      0.1650  1.0
156  9761  773  ARRIVE  true     57.5930     61.5930      0.5172      0.1676  0.0
157  9821  599  ARRIVE  true    134.9233    157.9962      0.5500      0.1873  1.3
153  9869  286  DEPART  true     46.2350     50.0054      0.5364      0.1850  0.0
158  9880  1370  ARRIVE  true    138.1749    164.3985      0.5676      0.1987  0.6
146  9880  714  DEPART  true     76.3733     79.0862      0.5424      0.1930  0.1
139  9888  1191  DEPART  true    144.2595    150.1337      0.5079      0.1792  5.6
124  9909  1993  DEPART  true     53.8654    123.8176      0.4717      0.1717  0.9
145  9914  807  DEPART  true     45.0479     51.1542      0.4568      0.1677  0.1
154  9939  297  DEPART  true     47.2812     51.2209      0.4371      0.1654  0.0
159  9940  630  ARRIVE  true    128.2588    150.8238      0.4691      0.1796  1.9
122  9986  2174  DEPART  true     59.2907     61.2504      0.4501      0.1764  0.0
160  10056  724  ARRIVE  true     53.5176     55.0068      0.4685      0.1795  0.0
147  10077  851  DEPART  true    131.3763    141.6608      0.4345      0.1684  1.2
161  10113  569  ARRIVE  true     95.8286    100.5769      0.4604      0.1756  0.2
143  10155  1167  DEPART  true    134.5167    140.1125      0.4319      0.1625  1.5
162  10170  1926  ARRIVE  true     85.8195     89.2678      0.4572      0.1687  4.0
163  10227  1256  ARRIVE  true    104.9598    122.8961      0.4867      0.1794  0.3
149  10283  938  DEPART  true    110.0585    114.6748      0.4595      0.1683  0.4
164  10284  1147  ARRIVE  true     97.1601    102.2245      0.4856      0.1730  0.1
165  10340  912  ARRIVE  true    139.2234    144.8563      0.5207      0.1856  1.1
166  10397  655  ARRIVE  true     54.6499     57.6827      0.5395      0.1891  0.0
157  10420  599  DEPART  true    134.9233    157.9962      0.5067      0.1694  1.3
167  10454  257  ARRIVE  true     50.0847     51.5659      0.5226      0.1720  0.1
168  10511  687  ARRIVE  true    158.8904    376.0849      0.6036      0.2030  28.6
156  10534  773  DEPART  true     57.5930     61.5930      0.5846      0.2004  0.0
169  10568  839  ARRIVE  true     93.4412     99.2226      0.6082      0.2080  0.1
159  10570  630  DEPART  true    128.2588    150.8238      0.5762      0.1939  1.9
155  10613  911  DEPART  true     54.0407     54.0407      0.5525      0.1891  0.1
170  10625  485  ARRIVE  true     45.0160     45.0160      0.5652      0.1914  0.1
152  10632  1109  DEPART  true    138.3992    301.3236      0.4848      0.1720  1.5
104  10673  4029  DEPART  true    145.8856    168.3774      0.4543      0.1553  1.9
171  10681  770  ARRIVE  true     85.6178     92.1681      0.4735      0.1657  0.1
161  10682  569  DEPART  true     95.8286    100.5769      0.4476      0.1585  0.2
167  10711  257  DEPART  true     50.0847     51.5659      0.4317      0.1559  0.1
172  10738  265  ARRIVE  true    148.6378    330.9370      0.5028      0.1915  29.1
160  10780  724  DEPART  true     53.5176     55.0068      0.4844      0.1884  0.0
173  10795  672  ARRIVE  true     88.0041     93.4509      0.5138      0.1953  0.2
174  10852  421  ARRIVE  true    128.7386    140.7505      0.5536      0.2079  1.5
175  10909  576  ARRIVE  false     74.3691      0.0000      0.5536      0.2079  null
176  10965  289  ARRIVE  true     47.0057     50.0324      0.5667      0.2110  0.0
172  11003  265  DEPART  true    148.6378    330.9370      0.4956      0.1754  29.1
177  11022  3173  ARRIVE  true     93.2142     94.6315      0.5208      0.1818  0.1
166  11052  655  DEPART  true     54.6499     57.6827      0.5019      0.1783  0.0
178  11079  640  ARRIVE  true    115.0093    143.1038      0.5282      0.1951  0.2
170  11110  485  DEPART  true     45.0160     45.0160      0.5155      0.1928  0.1
179  11136  412  ARRIVE  true    115.1431    123.6500      0.5546      0.2061  1.0
180  11193  531  ARRIVE  true    143.0150    147.3676      0.5945      0.2141  0.1
168  11198  687  DEPART  true    158.8904    376.0849      0.5135      0.1830  28.6
158  11250  1370  DEPART  true    138.1749    164.3985      0.4823      0.1694  0.6
165  11252  912  DEPART  true    139.2234    144.8563      0.4473      0.1568  1.1
176  11254  289  DEPART  true     47.0057     50.0324      0.4342      0.1537  0.0
174  11273  421  DEPART  true    128.7386    140.7505      0.3944      0.1411  1.5
181  11302  1182  ARRIVE  true     98.0662    105.3508      0.4255      0.1466  0.3
182  11354  561  ARRIVE  true    126.1641    147.9135      0.4517      0.1639  0.8
183  11406  614  ARRIVE  true    117.0074    273.4611      0.5037      0.1890  101.6
169  11407  839  DEPART  true     93.4412     99.2226      0.4801      0.1813  0.1
164  11431  1147  DEPART  true     97.1601    102.2245      0.4540      0.1766  0.1
171  11451  770  DEPART  true     85.6178     92.1681      0.4348      0.1661  0.1
184  11458  655  ARRIVE  true     47.6480     47.6480      0.4541      0.1684  0.0
173  11467  672  DEPART  true     88.0041     93.4509      0.4248      0.1616  0.2
148  11476  2191  DEPART  true    137.7730    149.2332      0.3864      0.1494  5.5
163  11483  1256  DEPART  true    104.9598    122.8961      0.3569      0.1388  0.3
185  11510  705  ARRIVE  true     53.5875     56.5411      0.3731      0.1405  0.0
179  11548  412  DEPART  true    115.1431    123.6500      0.3341      0.1272  1.0
186  11562  554  ARRIVE  true    146.4564    152.9727      0.3665      0.1406  0.6
187  11614  656  ARRIVE  true    103.1007    152.5063      0.3956      0.1608  1.0
188  11666  645  ARRIVE  false    109.7507      0.0000      0.3956      0.1608  null
189  11718  275  ARRIVE  false    100.3502      0.0000      0.3956      0.1608  null
178  11719  640  DEPART  true    115.0093    143.1038      0.3693      0.1440  0.2
180  11724  531  DEPART  true    143.0150    147.3676      0.3294      0.1360  0.1
190  11770  2049  ARRIVE  true     83.9849     88.9145      0.3575      0.1432  0.1
191  11822  1421  ARRIVE  true     47.7194     48.9146      0.3705      0.1463  0.1
192  11875  551  ARRIVE  false     45.3573      0.0000      0.3705      0.1463  null
151  11883  2419  DEPART  true    150.7838    400.1328      0.2981      0.1085  9.1
