EventIndex 	 Time 	 Duration 	 EventType 	 Accepted 	 TotalRev 	 TotalCost 	 AvgNodeUtilization 	 AvgLinkUtilization 	 MIPExecTime
79  6281  1438  DEPART  true     53.1941    119.6182      0.4771      0.1407  0.7
99  6315  992  ARRIVE  true     51.5189     52.7410      0.4931      0.1439  0.1
100  6381  856  ARRIVE  true     67.8361    138.0622      0.5303      0.1510  0.1
101  6447  2592  ARRIVE  true     51.9837     58.6458      0.5485      0.1558  0.0
102  6513  308  ARRIVE  true    117.7748    280.5662      0.6104      0.1813  32.6
103  6578  442  ARRIVE  true    104.6895    235.1826      0.6606      0.2034  29.1
104  6644  4029  ARRIVE  true    145.8856    187.5508      0.6886      0.2191  0.4
90  6692  1035  DEPART  true     53.5668    109.2493      0.6579      0.2125  0.2
105  6710  1588  ARRIVE  true     59.3797     60.7940      0.6742      0.2170  0.0
106  6776  762  ARRIVE  true    115.3071    523.1057      0.7253      0.2958  2.5
102  6821  308  DEPART  true    117.7748    280.5662      0.6634      0.2703  32.6
107  6842  1078  ARRIVE  false     43.7305      0.0000      0.6634      0.2703  null
108  6907  2544  ARRIVE  false     63.0575      0.0000      0.6634      0.2703  null
98  6922  738  DEPART  true    135.6197    301.2684      0.5883      0.2440  74.0
109  6973  501  ARRIVE  false     50.6012      0.0000      0.5883      0.2440  null
87  6988  1528  DEPART  true    102.9076    215.3037      0.5307      0.2287  2.1
103  7020  442  DEPART  true    104.6895    235.1826      0.4805      0.2066  29.1
110  7039  1845  ARRIVE  true    134.6712    136.0058      0.5153      0.2152  0.9
59  7094  3657  DEPART  true     52.5917    110.1532      0.4808      0.2103  0.2
111  7105  361  ARRIVE  true     94.6548    208.3251      0.5440      0.2252  36.4
95  7124  1138  DEPART  true    143.8270    171.4011      0.5102      0.2109  0.3
112  7171  1247  ARRIVE  true     38.0877     84.8952      0.5366      0.2150  2.4
113  7236  2405  ARRIVE  true     93.4692    110.7883      0.5580      0.2255  0.4
100  7237  856  DEPART  true     67.8361    138.0622      0.5208      0.2185  0.1
114  7302  280  ARRIVE  true     47.2885    100.1759      0.5535      0.2249  1.1
99  7307  992  DEPART  true     51.5189     52.7410      0.5374      0.2217  0.1
94  7336  1415  DEPART  true     53.9900    116.2837      0.4936      0.2156  0.2
115  7368  902  ARRIVE  true     52.9341     52.9341      0.5191      0.2193  0.1
116  7434  364  ARRIVE  true    143.7549    327.5252      0.5956      0.2494  65.5
111  7466  361  DEPART  true     94.6548    208.3251      0.5324      0.2345  36.4
55  7520  4262  DEPART  true     80.7677     87.4686      0.5055      0.2303  0.2
106  7538  762  DEPART  true    115.3071    523.1057      0.4544      0.1515  2.5
117  7552  705  ARRIVE  true     90.5124     93.8577      0.4829      0.1574  0.1
114  7582  280  DEPART  true     47.2885    100.1759      0.4502      0.1510  1.1
118  7604  1553  ARRIVE  true     95.1358    103.6723      0.4723      0.1623  0.9
119  7656  1607  ARRIVE  true     51.3598     51.3598      0.4874      0.1641  0.0
120  7708  339  ARRIVE  true    114.2357    259.6036      0.5421      0.1878  11.5
93  7717  1862  DEPART  true    114.6929    244.1144      0.4817      0.1717  3.0
121  7760  269  ARRIVE  true     95.8951    206.9115      0.5371      0.1885  1.6
116  7798  364  DEPART  true    143.7549    327.5252      0.4607      0.1584  65.5
122  7812  2174  ARRIVE  true     59.2907    123.7422      0.4906      0.1654  0.2
123  7864  479  ARRIVE  true     51.6813    111.5024      0.5291      0.1728  0.6
124  7916  1993  ARRIVE  true     53.8654    123.8176      0.5706      0.1793  1.5
125  7968  1091  ARRIVE  true     52.3092    112.7892      0.5984      0.1876  0.2
126  8020  1254  ARRIVE  true     59.1621     63.1450      0.6147      0.1918  0.1
96  8026  1974  DEPART  true     61.5748     64.6487      0.5987      0.1886  0.0
121  8029  269  DEPART  true     95.8951    206.9115      0.5432      0.1718  1.6
120  8047  339  DEPART  true    114.2357    259.6036      0.4885      0.1481  11.5
127  8072  898  ARRIVE  true     82.7292    172.9837      0.5274      0.1609  100.2
128  8125  1348  ARRIVE  true    113.6033    116.7526      0.5525      0.1733  0.8
129  8177  473  ARRIVE  true     56.5696    124.8167      0.5859      0.1808  0.4
97  8220  2102  DEPART  true    123.1058    128.9810      0.5526      0.1701  1.1
130  8229  430  ARRIVE  true    149.2902    172.8553      0.5919      0.1854  1.1
117  8257  705  DEPART  true     90.5124     93.8577      0.5634      0.1794  0.1
115  8270  902  DEPART  true     52.9341     52.9341      0.5378      0.1757  0.1
131  8281  1319  ARRIVE  true     88.0727    196.2088      0.5850      0.1880  2.8
105  8298  1588  DEPART  true     59.3797     60.7940      0.5687      0.1835  0.0
132  8333  399  ARRIVE  true    151.5142    380.8514      0.6473      0.2260  11.6
123  8343  479  DEPART  true     51.6813    111.5024      0.6088      0.2186  0.6
133  8385  952  ARRIVE  true     56.8850     57.9452      0.6261      0.2205  0.0
112  8418  1247  DEPART  true     38.0877     84.8952      0.5997      0.2163  2.4
134  8437  317  ARRIVE  true     80.8975    188.9302      0.6449      0.2322  0.6
135  8489  1078  ARRIVE  true     57.8570     61.6672      0.6609      0.2347  0.0
136  8541  1547  ARRIVE  true     49.6594    137.3634      0.6892      0.2481  0.0
137  8593  1998  ARRIVE  false     80.7416      0.0000      0.6892      0.2481  null
77  8602  3915  DEPART  true    129.4783    357.3912      0.6244      0.2151  7.8
138  8645  395  ARRIVE  true     62.0176    129.5013      0.6597      0.2243  0.1
129  8650  473  DEPART  true     56.5696    124.8167      0.6263      0.2169  0.4
130  8659  430  DEPART  true    149.2902    172.8553      0.5869      0.2016  1.1
139  8697  1191  ARRIVE  true    144.2595    150.1337      0.6214      0.2155  1.0
132  8732  399  DEPART  true    151.5142    380.8514      0.5428      0.1729  11.6
134  8754  317  DEPART  true     80.8975    188.9302      0.4976      0.1570  0.6
140  8809  276  ARRIVE  true    130.1357    135.4254      0.5333      0.1680  2.4
141  8869  366  ARRIVE  true     59.7033    130.4515      0.5679      0.1741  0.8
110  8884  1845  DEPART  true    134.6712    136.0058      0.5331      0.1655  0.9
142  8928  595  ARRIVE  true     57.6467     59.9026      0.5487      0.1679  0.0
127  8970  898  DEPART  true     82.7292    172.9837      0.5097      0.1550  100.2
143  8988  1167  ARRIVE  true    134.5167    158.3527      0.5430      0.1726  0.8
101  9039  2592  DEPART  true     51.9837     58.6458      0.5248      0.1678  0.0
138  9040  395  DEPART  true     62.0176    129.5013      0.4895      0.1585  0.1
144  9047  632  ARRIVE  true    130.4550    147.2634      0.5261      0.1719  0.3
125  9059  1091  DEPART  true     52.3092    112.7892      0.4982      0.1635  0.2
140  9085  276  DEPART  true    130.1357    135.4254      0.4625      0.1525  2.4
145  9107  807  ARRIVE  true     45.0479     49.5527      0.4777      0.1556  0.1
118  9157  1553  DEPART  true     95.1358    103.6723      0.4557      0.1443  0.9
146  9166  714  ARRIVE  true     76.3733     79.0862      0.4809      0.1499  0.1
147  9226  851  ARRIVE  true    131.3763    144.6690      0.5179      0.1625  2.2
141  9235  366  DEPART  true     59.7033    130.4515      0.4833      0.1565  0.8
119  9263  1607  DEPART  true     51.3598     51.3598      0.4682      0.1547  0.0
126  9274  1254  DEPART  true     59.1621     63.1450      0.4519      0.1505  0.1
148  9285  2191  ARRIVE  true    137.7730    317.1031      0.5239      0.1816  85.6
133  9337  952  DEPART  true     56.8850     57.9452      0.5066      0.1797  0.0
149  9345  938  ARRIVE  true    110.0585    253.5739      0.5545      0.2015  7.1
150  9404  310  ARRIVE  true     83.7710     89.1882      0.5756      0.2061  0.2
151  9464  2419  ARRIVE  false    150.7838      0.0000      0.5756      0.2061  null
128  9473  1348  DEPART  true    113.6033    116.7526      0.5506      0.1937  0.8
152  9523  1109  ARRIVE  false    138.3992      0.0000      0.5506      0.1937  null
142  9523  595  DEPART  true     57.6467     59.9026      0.5350      0.1913  0.0
135  9567  1078  DEPART  true     57.8570     61.6672      0.5190      0.1888  0.0
153  9583  286  ARRIVE  true     46.2350     98.8375      0.5509      0.1937  0.1
131  9600  1319  DEPART  true     88.0727    196.2088      0.5038      0.1814  2.8
113  9641  2405  DEPART  true     93.4692    110.7883      0.4823      0.1709  0.4
154  9642  297  ARRIVE  true     47.2812    105.3009      0.5154      0.1778  0.4
144  9679  632  DEPART  true    130.4550    147.2634      0.4788      0.1645  0.3
155  9702  911  ARRIVE  true     54.0407     54.0407      0.5025      0.1693  0.1
150  9714  310  DEPART  true     83.7710     89.1882      0.4814      0.1647  0.2
156  9761  773  ARRIVE  true     57.5930     61.5930      0.5004      0.1674  0.0
157  9821  599  ARRIVE  true    134.9233    159.0651      0.5333      0.1840  1.0
153  9869  286  DEPART  true     46.2350     98.8375      0.5014      0.1791  0.1
158  9880  1370  ARRIVE  true    138.1749    162.8587      0.5376      0.1927  1.2
146  9880  714  DEPART  true     76.3733     79.0862      0.5124      0.1870  0.1
139  9888  1191  DEPART  true    144.2595    150.1337      0.4779      0.1732  1.0
124  9909  1993  DEPART  true     53.8654    123.8176      0.4365      0.1667  1.5
145  9914  807  DEPART  true     45.0479     49.5527      0.4212      0.1636  0.1
154  9939  297  DEPART  true     47.2812    105.3009      0.3882      0.1567  0.4
159  9940  630  ARRIVE  true    128.2588    139.7284      0.4181      0.1690  1.1
122  9986  2174  DEPART  true     59.2907    123.7422      0.3882      0.1621  0.2
160  10056  724  ARRIVE  true     53.5176     55.0068      0.4066      0.1652  0.0
147  10077  851  DEPART  true    131.3763    144.6690      0.3696      0.1526  2.2
136  10088  1547  DEPART  true     49.6594    137.3634      0.3413      0.1392  0.0
161  10113  569  ARRIVE  true     95.8286     99.1069      0.3694      0.1442  0.2
143  10155  1167  DEPART  true    134.5167    158.3527      0.3361      0.1266  0.8
162  10170  1926  ARRIVE  false     85.8195      0.0000      0.3361      0.1266  null
163  10227  1256  ARRIVE  true    104.9598    250.4519      0.3934      0.1502  8.7
149  10283  938  DEPART  true    110.0585    253.5739      0.3455      0.1284  7.1
164  10284  1147  ARRIVE  true     97.1601    206.3121      0.4045      0.1423  1.9
165  10340  912  ARRIVE  true    139.2234    148.4927      0.4392      0.1556  0.7
166  10397  655  ARRIVE  true     54.6499     57.6827      0.4573      0.1588  0.0
157  10420  599  DEPART  true    134.9233    159.0651      0.4244      0.1422  1.0
167  10454  257  ARRIVE  true     50.0847    104.6434      0.4503      0.1478  0.6
168  10511  687  ARRIVE  true    158.8904    362.9510      0.5278      0.1832  7.1
156  10534  773  DEPART  true     57.5930     61.5930      0.5089      0.1805  0.0
169  10568  839  ARRIVE  true     93.4412     95.2909      0.5324      0.1868  0.1
159  10570  630  DEPART  true    128.2588    139.7284      0.5025      0.1745  1.1
155  10613  911  DEPART  true     54.0407     54.0407      0.4788      0.1697  0.1
170  10625  485  ARRIVE  true     45.0160     94.4181      0.5105      0.1739  2.5
104  10673  4029  DEPART  true    145.8856    187.5508      0.4826      0.1581  0.4
171  10681  770  ARRIVE  true     85.6178     92.1681      0.5018      0.1686  0.2
161  10682  569  DEPART  true     95.8286     99.1069      0.4737      0.1636  0.2
167  10711  257  DEPART  true     50.0847    104.6434      0.4478      0.1580  0.6
172  10738  265  ARRIVE  true    148.6378    316.8514      0.5155      0.1905  24.5
160  10780  724  DEPART  true     53.5176     55.0068      0.4971      0.1874  0.0
173  10795  672  ARRIVE  true     88.0041    185.8185      0.5489      0.2007  2.7
174  10852  421  ARRIVE  true    128.7386    151.5553      0.5857      0.2125  1.8
175  10909  576  ARRIVE  false     74.3691      0.0000      0.5857      0.2125  null
176  10965  289  ARRIVE  true     47.0057    101.4637      0.6143      0.2194  0.6
172  11003  265  DEPART  true    148.6378    316.8514      0.5466      0.1869  24.5
177  11022  3173  ARRIVE  true     93.2142    208.0115      0.6001      0.2025  1.2
166  11052  655  DEPART  true     54.6499     57.6827      0.5820      0.1994  0.0
178  11079  640  ARRIVE  true    115.0093    144.3352      0.6054      0.2108  0.1
170  11110  485  DEPART  true     45.0160     94.4181      0.5736      0.2066  2.5
179  11136  412  ARRIVE  true    115.1431    265.3383      0.6358      0.2357  62.0
180  11193  531  ARRIVE  false    143.0150      0.0000      0.6358      0.2357  null
168  11198  687  DEPART  true    158.8904    362.9510      0.5584      0.2003  7.1
158  11250  1370  DEPART  true    138.1749    162.8587      0.5222      0.1867  1.2
165  11252  912  DEPART  true    139.2234    148.4927      0.4875      0.1733  0.7
176  11254  289  DEPART  true     47.0057    101.4637      0.4589      0.1664  0.6
174  11273  421  DEPART  true    128.7386    151.5553      0.4221      0.1546  1.8
181  11302  1182  ARRIVE  true     98.0662    105.3827      0.4570      0.1619  0.3
182  11354  561  ARRIVE  true    126.1641    281.4470      0.5098      0.1923  16.2
183  11406  614  ARRIVE  true    117.0074    126.5016      0.5376      0.2041  0.7
169  11407  839  DEPART  true     93.4412     95.2909      0.5141      0.1978  0.1
164  11431  1147  DEPART  true     97.1601    206.3121      0.4550      0.1839  1.9
171  11451  770  DEPART  true     85.6178     92.1681      0.4358      0.1735  0.2
184  11458  655  ARRIVE  true     47.6480     97.1946      0.4692      0.1790  0.6
173  11467  672  DEPART  true     88.0041    185.8185      0.4174      0.1657  2.7
148  11476  2191  DEPART  true    137.7730    317.1031      0.3453      0.1347  85.6
163  11483  1256  DEPART  true    104.9598    250.4519      0.2880      0.1110  8.7
185  11510  705  ARRIVE  true     53.5875    112.9123      0.3217      0.1149  0.7
179  11548  412  DEPART  true    115.1431    265.3383      0.2595      0.0858  62.0
186  11562  554  ARRIVE  true    146.4564    322.0254      0.3308      0.1146  9.4
187  11614  656  ARRIVE  true    103.1007    236.2110      0.3772      0.1358  5.1
188  11666  645  ARRIVE  false    109.7507      0.0000      0.3772      0.1358  null
189  11718  275  ARRIVE  false    100.3502      0.0000      0.3772      0.1358  null
178  11719  640  DEPART  true    115.0093    144.3352      0.3539      0.1244  0.1
190  11770  2049  ARRIVE  true     83.9849    192.0678      0.4055      0.1373  0.8
