EventIndex 	 Time 	 Duration 	 EventType 	 Accepted 	 TotalRev 	 TotalCost 	 AvgNodeUtilization 	 AvgLinkUtilization 	 MIPExecTime
99  6315  992  ARRIVE  true     51.5189    109.6760      0.4850      0.1401  1.3
100  6381  856  ARRIVE  true     67.8361    138.0622      0.5284      0.1482  0.1
78  6412  1647  DEPART  true     54.7428    117.5394      0.4928      0.1441  0.3
101  6447  2592  ARRIVE  true     51.9837    117.5852      0.5300      0.1534  0.9
102  6513  308  ARRIVE  true    117.7748    279.2999      0.5923      0.1766  29.4
103  6578  442  ARRIVE  true    104.6895    239.3119      0.6465      0.2025  149.9
104  6644  4029  ARRIVE  true    145.8856    508.5313      0.7064      0.2629  21.9
90  6692  1035  DEPART  true     53.5668    109.2493      0.6757      0.2563  0.2
105  6710  1588  ARRIVE  false     59.3797      0.0000      0.6757      0.2563  null
106  6776  762  ARRIVE  false    115.3071      0.0000      0.6757      0.2563  null
102  6821  308  DEPART  true    117.7748    279.2999      0.6135      0.2330  29.4
107  6842  1078  ARRIVE  false     43.7305      0.0000      0.6135      0.2330  null
108  6907  2544  ARRIVE  false     63.0575      0.0000      0.6135      0.2330  null
98  6922  738  DEPART  true    135.6197    302.5566      0.5390      0.2059  42.3
109  6973  501  ARRIVE  false     50.6012      0.0000      0.5390      0.2059  null
87  6988  1528  DEPART  true    102.9076    262.0680      0.4840      0.1799  0.4
103  7020  442  DEPART  true    104.6895    239.3119      0.4299      0.1540  149.9
110  7039  1845  ARRIVE  true    134.6712    272.1451      0.4993      0.1718  167.9
59  7094  3657  DEPART  true     52.5917    111.9230      0.4661      0.1658  0.1
111  7105  361  ARRIVE  true     94.6548    197.2613      0.5308      0.1785  5.2
112  7171  1247  ARRIVE  true     38.0877     84.8952      0.5572      0.1827  4.9
113  7236  2405  ARRIVE  true     93.4692    230.8973      0.6008      0.2030  19.9
100  7237  856  DEPART  true     67.8361    138.0622      0.5574      0.1949  0.1
114  7302  280  ARRIVE  true     47.2885    100.1759      0.5901      0.2013  0.2
99  7307  992  DEPART  true     51.5189    109.6760      0.5582      0.1913  1.3
94  7336  1415  DEPART  true     53.9900    117.0349      0.5217      0.1861  0.2
115  7368  902  ARRIVE  true     52.9341    111.7938      0.5589      0.1912  0.8
116  7434  364  ARRIVE  true    143.7549    366.0948      0.6392      0.2293  44.3
111  7466  361  DEPART  true     94.6548    197.2613      0.5745      0.2166  5.2
55  7520  4262  DEPART  true     80.7677    177.3343      0.5257      0.2061  1.4
117  7552  705  ARRIVE  true     90.5124    190.9700      0.5758      0.2195  1.9
114  7582  280  DEPART  true     47.2885    100.1759      0.5431      0.2131  0.2
118  7604  1553  ARRIVE  true     95.1358    217.7494      0.5845      0.2337  7.4
119  7656  1607  ARRIVE  true     51.3598    106.1797      0.6145      0.2382  0.1
120  7708  339  ARRIVE  true    114.2357    283.4288      0.6671      0.2652  1.5
121  7760  269  ARRIVE  false     95.8951      0.0000      0.6671      0.2652  null
116  7798  364  DEPART  true    143.7549    366.0948      0.5869      0.2271  44.3
122  7812  2174  ARRIVE  false     59.2907      0.0000      0.5869      0.2271  null
123  7864  479  ARRIVE  true     51.6813    111.5024      0.6268      0.2346  0.4
124  7916  1993  ARRIVE  true     53.8654    123.8176      0.6654      0.2417  1.1
125  7968  1091  ARRIVE  true     52.3092    112.7892      0.6933      0.2500  0.1
126  8020  1254  ARRIVE  true     59.1621    127.8761      0.7301      0.2571  0.2
120  8047  339  DEPART  true    114.2357    283.4288      0.6775      0.2301  1.5
127  8072  898  ARRIVE  true     82.7292    176.0625      0.7131      0.2439  1.8
128  8125  1348  ARRIVE  true    113.6033    318.2987      0.7615      0.2830  23.6
129  8177  473  ARRIVE  true     56.5696    124.8167      0.7934      0.2915  0.1
97  8220  2102  DEPART  true    123.1058    260.5983      0.7232      0.2734  9.7
130  8229  430  ARRIVE  true    149.2902    440.4704      0.7962      0.3179  5.4
117  8257  705  DEPART  true     90.5124    190.9700      0.7461      0.3044  1.9
115  8270  902  DEPART  true     52.9341    111.7938      0.7090      0.2993  0.8
131  8281  1319  ARRIVE  false     88.0727      0.0000      0.7090      0.2993  null
132  8333  399  ARRIVE  false    151.5142      0.0000      0.7090      0.2993  null
123  8343  479  DEPART  true     51.6813    111.5024      0.6691      0.2919  0.4
133  8385  952  ARRIVE  false     56.8850      0.0000      0.6691      0.2919  null
112  8418  1247  DEPART  true     38.0877     84.8952      0.6427      0.2877  4.9
134  8437  317  ARRIVE  false     80.8975      0.0000      0.6427      0.2877  null
135  8489  1078  ARRIVE  false     57.8570      0.0000      0.6427      0.2877  null
136  8541  1547  ARRIVE  false     49.6594      0.0000      0.6427      0.2877  null
137  8593  1998  ARRIVE  false     80.7416      0.0000      0.6427      0.2877  null
77  8602  3915  DEPART  true    129.4783    303.6321      0.5738      0.2614  140.8
138  8645  395  ARRIVE  true     62.0176    129.5013      0.6109      0.2693  0.1
129  8650  473  DEPART  true     56.5696    124.8167      0.5791      0.2607  0.1
130  8659  430  DEPART  true    149.2902    440.4704      0.5061      0.2163  5.4
139  8697  1191  ARRIVE  true    144.2595    324.6952      0.5758      0.2454  62.6
140  8809  276  ARRIVE  true    130.1357    305.6993      0.6508      0.2714  5.5
141  8869  366  ARRIVE  false     59.7033      0.0000      0.6508      0.2714  null
110  8884  1845  DEPART  true    134.6712    272.1451      0.5814      0.2536  167.9
142  8928  595  ARRIVE  true     57.6467    162.5859      0.6144      0.2665  0.0
127  8970  898  DEPART  true     82.7292    176.0625      0.5788      0.2527  1.8
143  8988  1167  ARRIVE  true    134.5167    338.8272      0.6407      0.2918  14.8
101  9039  2592  DEPART  true     51.9837    117.5852      0.6034      0.2825  0.9
138  9040  395  DEPART  true     62.0176    129.5013      0.5663      0.2747  0.1
144  9047  632  ARRIVE  false    130.4550      0.0000      0.5663      0.2747  null
125  9059  1091  DEPART  true     52.3092    112.7892      0.5384      0.2664  0.1
140  9085  276  DEPART  true    130.1357    305.6993      0.4634      0.2404  5.5
145  9107  807  ARRIVE  true     45.0479    102.0875      0.4928      0.2487  1.0
118  9157  1553  DEPART  true     95.1358    217.7494      0.4514      0.2281  7.4
146  9166  714  ARRIVE  true     76.3733    161.9463      0.4935      0.2428  34.5
147  9226  851  ARRIVE  true    131.3763    311.9843      0.5570      0.2703  152.3
119  9263  1607  DEPART  true     51.3598    106.1797      0.5270      0.2657  0.1
126  9274  1254  DEPART  true     59.1621    127.8761      0.4901      0.2586  0.2
148  9285  2191  ARRIVE  true    137.7730    301.8387      0.5625      0.2854  81.1
149  9345  938  ARRIVE  true    110.0585    309.3111      0.6112      0.3182  2.2
150  9404  310  ARRIVE  true     83.7710    291.0556      0.6556      0.3498  0.3
151  9464  2419  ARRIVE  false    150.7838      0.0000      0.6556      0.3498  null
128  9473  1348  DEPART  true    113.6033    318.2987      0.6072      0.3108  23.6
152  9523  1109  ARRIVE  false    138.3992      0.0000      0.6072      0.3108  null
142  9523  595  DEPART  true     57.6467    162.5859      0.5742      0.2978  0.0
153  9583  286  ARRIVE  true     46.2350    100.7227      0.6043      0.3046  0.1
113  9641  2405  DEPART  true     93.4692    230.8973      0.5607      0.2842  19.9
154  9642  297  ARRIVE  true     47.2812    104.9264      0.5955      0.2909  0.2
155  9702  911  ARRIVE  true     54.0407    111.5230      0.6344      0.2992  0.7
150  9714  310  DEPART  true     83.7710    291.0556      0.5900      0.2676  0.3
156  9761  773  ARRIVE  true     57.5930    142.6075      0.6302      0.2765  0.5
157  9821  599  ARRIVE  true    134.9233    529.9133      0.6833      0.3485  16.7
153  9869  286  DEPART  true     46.2350    100.7227      0.6532      0.3418  0.1
158  9880  1370  ARRIVE  false    138.1749      0.0000      0.6532      0.3418  null
146  9880  714  DEPART  true     76.3733    161.9463      0.6111      0.3271  34.5
139  9888  1191  DEPART  true    144.2595    324.6952      0.5414      0.2980  62.6
124  9909  1993  DEPART  true     53.8654    123.8176      0.5028      0.2908  1.1
145  9914  807  DEPART  true     45.0479    102.0875      0.4734      0.2826  1.0
154  9939  297  DEPART  true     47.2812    104.9264      0.4387      0.2759  0.2
159  9940  630  ARRIVE  false    128.2588      0.0000      0.4387      0.2759  null
160  10056  724  ARRIVE  false     53.5176      0.0000      0.4387      0.2759  null
147  10077  851  DEPART  true    131.3763    311.9843      0.3752      0.2484  152.3
161  10113  569  ARRIVE  false     95.8286      0.0000      0.3752      0.2484  null
143  10155  1167  DEPART  true    134.5167    338.8272      0.3133      0.2092  14.8
162  10170  1926  ARRIVE  false     85.8195      0.0000      0.3133      0.2092  null
163  10227  1256  ARRIVE  false    104.9598      0.0000      0.3133      0.2092  null
149  10283  938  DEPART  true    110.0585    309.3111      0.2646      0.1764  2.2
164  10284  1147  ARRIVE  false     97.1601      0.0000      0.2646      0.1764  null
165  10340  912  ARRIVE  true    139.2234    305.3716      0.3362      0.2029  49.2
166  10397  655  ARRIVE  true     54.6499    115.3655      0.3732      0.2096  0.6
157  10420  599  DEPART  true    134.9233    529.9133      0.3201      0.1376  16.7
167  10454  257  ARRIVE  true     50.0847    104.6434      0.3461      0.1431  0.4
168  10511  687  ARRIVE  true    158.8904    341.4197      0.4251      0.1750  51.5
156  10534  773  DEPART  true     57.5930    142.6075      0.3849      0.1661  0.5
169  10568  839  ARRIVE  true     93.4412    192.2571      0.4336      0.1799  0.8
155  10613  911  DEPART  true     54.0407    111.5230      0.3946      0.1716  0.7
170  10625  485  ARRIVE  true     45.0160     94.4181      0.4237      0.1761  5.0
104  10673  4029  DEPART  true    145.8856    508.5313      0.3637      0.1157  21.9
171  10681  770  ARRIVE  false     85.6178      0.0000      0.3637      0.1157  null
167  10711  257  DEPART  true     50.0847    104.6434      0.3377      0.1102  0.4
172  10738  265  ARRIVE  true    148.6378    330.7731      0.4097      0.1437  37.6
173  10795  672  ARRIVE  true     88.0041    185.8185      0.4615      0.1569  59.2
174  10852  421  ARRIVE  true    128.7386    296.0683      0.5335      0.1806  148.6
175  10909  576  ARRIVE  true     74.3691    167.6685      0.5736      0.1914  0.1
176  10965  289  ARRIVE  true     47.0057    103.1401      0.5995      0.1999  0.5
172  11003  265  DEPART  true    148.6378    330.7731      0.5275      0.1664  37.6
177  11022  3173  ARRIVE  true     93.2142    225.3700      0.5781      0.1800  1.1
166  11052  655  DEPART  true     54.6499    115.3655      0.5411      0.1734  0.6
178  11079  640  ARRIVE  true    115.0093    294.7293      0.5876      0.2001  0.7
170  11110  485  DEPART  true     45.0160     94.4181      0.5585      0.1956  5.0
179  11136  412  ARRIVE  true    115.1431    283.1207      0.6250      0.2258  36.5
180  11193  531  ARRIVE  false    143.0150      0.0000      0.6250      0.2258  null
168  11198  687  DEPART  true    158.8904    341.4197      0.5460      0.1939  51.5
165  11252  912  DEPART  true    139.2234    305.3716      0.4744      0.1675  49.2
176  11254  289  DEPART  true     47.0057    103.1401      0.4484      0.1590  0.5
174  11273  421  DEPART  true    128.7386    296.0683      0.3765      0.1353  148.6
181  11302  1182  ARRIVE  true     98.0662    210.7335      0.4425      0.1481  15.3
182  11354  561  ARRIVE  true    126.1641    297.3864      0.4986      0.1793  29.0
183  11406  614  ARRIVE  true    117.0074    278.5238      0.5552      0.2060  22.6
169  11407  839  DEPART  true     93.4412    192.2571      0.5065      0.1922  0.8
184  11458  655  ARRIVE  true     47.6480     97.1946      0.5399      0.1976  0.4
173  11467  672  DEPART  true     88.0041    185.8185      0.4881      0.1844  59.2
148  11476  2191  DEPART  true    137.7730    301.8387      0.4157      0.1576  81.1
175  11485  576  DEPART  true     74.3691    167.6685      0.3756      0.1468  0.1
185  11510  705  ARRIVE  true     53.5875    112.9123      0.4093      0.1507  1.0
179  11548  412  DEPART  true    115.1431    283.1207      0.3427      0.1204  36.5
186  11562  554  ARRIVE  true    146.4564    322.0254      0.4140      0.1492  16.9
187  11614  656  ARRIVE  true    103.1007    253.1426      0.4663      0.1705  1.3
188  11666  645  ARRIVE  false    109.7507      0.0000      0.4663      0.1705  null
189  11718  275  ARRIVE  false    100.3502      0.0000      0.4663      0.1705  null
178  11719  640  DEPART  true    115.0093    294.7293      0.4199      0.1438  0.7
190  11770  2049  ARRIVE  true     83.9849    202.9010      0.4701      0.1577  0.4
191  11822  1421  ARRIVE  true     47.7194     98.0682      0.4947      0.1661  1.2
192  11875  551  ARRIVE  true     45.3573     96.2759      0.5192      0.1760  0.1
182  11915  561  DEPART  true    126.1641    297.3864      0.4631      0.1448  29.0
193  11927  1240  ARRIVE  true     92.3161    194.9394      0.5190      0.1574  430.4
194  11979  730  ARRIVE  true    108.4737    289.1567      0.5771      0.1837  1.7
183  12020  614  DEPART  true    117.0074    278.5238      0.5206      0.1571  22.6
195  12031  553  ARRIVE  true     53.5113    115.7145      0.5573      0.1629  9.5
196  12083  663  ARRIVE  true     46.5583    116.5873      0.5803      0.1743  0.1
184  12113  655  DEPART  true     47.6480     97.1946      0.5469      0.1688  0.4
186  12116  554  DEPART  true    146.4564    322.0254      0.4756      0.1400  16.9
197  12135  282  ARRIVE  true     46.9793    100.2175      0.5067      0.1457  2.0
198  12187  530  ARRIVE  true     49.4026    102.5845      0.5418      0.1509  0.6
185  12215  705  DEPART  true     53.5875    112.9123      0.5081      0.1470  1.0
199  12239  1018  ARRIVE  true     95.1246    204.9344      0.5650      0.1619  20.7
187  12270  656  DEPART  true    103.1007    253.1426      0.5128      0.1405  1.3
200  12291  1428  ARRIVE  true     40.2584     85.8977      0.5336      0.1486  5.2
201  12343  605  ARRIVE  true     51.5266    111.2367      0.5651      0.1561  0.7
202  12395  615  ARRIVE  true    111.8377    262.0999      0.6129      0.1852  1.7
197  12417  282  DEPART  true     46.9793    100.2175      0.5818      0.1795  2.0
192  12426  551  DEPART  true     45.3573     96.2759      0.5573      0.1696  0.1
203  12447  1349  ARRIVE  true     52.1539    111.3168      0.5817      0.1789  0.0
181  12484  1182  DEPART  true     98.0662    210.7335      0.5157      0.1661  15.3
204  12552  845  ARRIVE  true     52.4876    111.9042      0.5543      0.1748  1.7
195  12584  553  DEPART  true     53.5113    115.7145      0.5176      0.1690  9.5
205  12604  641  ARRIVE  true     42.6856     94.3599      0.5516      0.1739  2.5
206  12656  352  ARRIVE  false    117.0057      0.0000      0.5516      0.1739  null
207  12708  1446  ARRIVE  true     71.2814    148.7559      0.5930      0.1830  0.1
194  12709  730  DEPART  true    108.4737    289.1567      0.5349      0.1566  1.7
198  12717  530  DEPART  true     49.4026    102.5845      0.4999      0.1514  0.6
196  12746  663  DEPART  true     46.5583    116.5873      0.4769      0.1400  0.1
208  12760  1327  ARRIVE  true     43.9129     89.2883      0.5069      0.1449  0.5
209  12812  2137  ARRIVE  true     46.4083     98.4662      0.5378      0.1505  0.3
210  12864  562  ARRIVE  true     40.4448     85.7972      0.5672      0.1547  0.1
