EventIndex 	 Time 	 Duration 	 EventType 	 Accepted 	 TotalRev 	 TotalCost 	 AvgNodeUtilization 	 AvgLinkUtilization 	 MIPExecTime
17  1125  1090  ARRIVE  true    107.4180    123.2337      0.3087      0.0973  5.7
18  1187  372  ARRIVE  true    114.2180    132.7926      0.3385      0.1110  11.1
12  1291  479  DEPART  true    123.8696    140.5798      0.3072      0.0962  31.3
19  1309  596  ARRIVE  true     76.2502     86.7443      0.3304      0.1040  0.6
20  1369  1271  ARRIVE  true     90.4512    108.2101      0.3520      0.1145  3.7
21  1428  837  ARRIVE  true    107.8160    130.8031      0.3836      0.1276  12.9
8  1471  909  DEPART  true     76.7837     89.4226      0.3567      0.1216  0.4
22  1488  1135  ARRIVE  true    127.7068    155.7453      0.3971      0.1354  14.3
16  1544  482  DEPART  true    125.0814    148.2285      0.3606      0.1226  7.5
23  1547  806  ARRIVE  true    126.3412    150.9043      0.3995      0.1350  20.1
18  1559  372  DEPART  true    114.2180    132.7926      0.3698      0.1213  11.1
24  1607  844  ARRIVE  true     39.0459     45.7054      0.3834      0.1236  0.1
25  1666  477  ARRIVE  true     91.3468    107.0029      0.4122      0.1327  6.5
14  1681  744  DEPART  true    107.5072    125.1555      0.3846      0.1207  7.5
26  1726  1225  ARRIVE  true    132.5537    160.3091      0.4177      0.1402  12.2
11  1771  1021  DEPART  true     69.7475     79.5021      0.3959      0.1333  0.9
27  1785  3249  ARRIVE  true     52.4490     59.8153      0.4181      0.1357  0.1
5  1839  1464  DEPART  true    108.4921    121.7618      0.3812      0.1241  10.9
28  1845  404  ARRIVE  true     78.8679     88.3235      0.4113      0.1317  0.4
29  1904  1368  ARRIVE  true    123.0161    149.5951      0.4420      0.1469  7.7
19  1905  596  DEPART  true     76.2502     86.7443      0.4187      0.1391  0.6
30  1964  453  ARRIVE  true    118.2479    143.0218      0.4526      0.1515  8.0
13  2002  1127  DEPART  true     94.7321    107.0528      0.4197      0.1424  3.0
31  2023  895  ARRIVE  true    128.8115    156.0413      0.4602      0.1538  13.7
32  2083  1294  ARRIVE  true     45.1996     52.4877      0.4736      0.1573  0.1
33  2142  761  ARRIVE  true     55.3315     64.6759      0.4918      0.1608  0.1
25  2143  477  DEPART  true     91.3468    107.0029      0.4630      0.1517  6.5
34  2202  250  ARRIVE  true    112.2193    133.8714      0.4960      0.1648  7.2
17  2215  1090  DEPART  true    107.4180    123.2337      0.4601      0.1559  5.7
28  2249  404  DEPART  true     78.8679     88.3235      0.4300      0.1483  0.4
35  2261  2183  ARRIVE  true     85.8036     98.7844      0.4590      0.1582  4.8
21  2265  837  DEPART  true    107.8160    130.8031      0.4274      0.1452  12.9
36  2321  995  ARRIVE  true     79.0912     89.6945      0.4494      0.1540  0.7
23  2353  806  DEPART  true    126.3412    150.9043      0.4105      0.1416  20.1
37  2380  2780  ARRIVE  true     36.1595     42.1199      0.4217      0.1442  0.1
30  2417  453  DEPART  true    118.2479    143.0218      0.3878      0.1318  8.0
38  2440  260  ARRIVE  true     96.3549    112.0704      0.4206      0.1397  4.0
24  2451  844  DEPART  true     39.0459     45.7054      0.4071      0.1374  0.1
34  2452  250  DEPART  true    112.2193    133.8714      0.3741      0.1244  7.2
15  2528  1528  DEPART  true    132.2745    152.2495      0.3286      0.1116  19.7
39  2544  1049  ARRIVE  true    124.2200    142.6771      0.3685      0.1252  24.0
40  2589  795  ARRIVE  true     92.3148    107.1307      0.3932      0.1358  6.4
22  2623  1135  DEPART  true    127.7068    155.7453      0.3528      0.1220  14.3
41  2633  3232  ARRIVE  true     75.4258     87.7302      0.3780      0.1284  1.6
20  2640  1271  DEPART  true     90.4512    108.2101      0.3565      0.1179  3.7
42  2678  576  ARRIVE  true    104.1853    123.4111      0.3859      0.1295  10.6
38  2700  260  DEPART  true     96.3549    112.0704      0.3531      0.1216  4.0
43  2723  486  ARRIVE  true     66.4217     75.7118      0.3736      0.1279  0.4
44  2767  337  ARRIVE  true    115.0521    137.6193      0.4100      0.1382  12.8
45  2812  1923  ARRIVE  true     64.4106     75.0614      0.4330      0.1430  0.4
46  2857  459  ARRIVE  true    120.8039    144.5033      0.4674      0.1591  18.0
47  2901  440  ARRIVE  true     81.9913     96.6839      0.4909      0.1673  0.4
33  2903  761  DEPART  true     55.3315     64.6759      0.4727      0.1638  0.1
31  2918  895  DEPART  true    128.8115    156.0413      0.4322      0.1524  13.7
48  2946  537  ARRIVE  true     89.3602    102.6864      0.4537      0.1648  4.1
26  2951  1225  DEPART  true    132.5537    160.3091      0.4206      0.1453  12.2
49  2991  304  ARRIVE  true     51.7520     60.5682      0.4355      0.1497  0.1
7  3005  2505  DEPART  true     37.5115     42.3693      0.4221      0.1472  0.1
50  3035  375  ARRIVE  true     75.8953     89.4204      0.4504      0.1535  0.5
51  3080  377  ARRIVE  true     49.4453     57.6068      0.4653      0.1570  0.1
44  3104  337  DEPART  true    115.0521    137.6193      0.4288      0.1467  12.8
52  3125  333  ARRIVE  true    125.9619    148.5550      0.4650      0.1604  12.6
53  3169  922  ARRIVE  true    130.0744    158.4542      0.5009      0.1760  4.1
43  3209  486  DEPART  true     66.4217     75.7118      0.4804      0.1697  0.4
54  3214  288  ARRIVE  true    115.3090    135.6198      0.5074      0.1863  11.0
42  3254  576  DEPART  true    104.1853    123.4111      0.4780      0.1746  10.6
55  3258  1741  ARRIVE  true     70.1553     81.7623      0.5029      0.1805  0.5
29  3272  1368  DEPART  true    123.0161    149.5951      0.4722      0.1653  7.7
49  3295  304  DEPART  true     51.7520     60.5682      0.4573      0.1609  0.1
56  3303  3084  ARRIVE  true     73.5548     88.1464      0.4772      0.1685  0.2
46  3316  459  DEPART  true    120.8039    144.5033      0.4429      0.1524  18.0
36  3316  995  DEPART  true     79.0912     89.6945      0.4209      0.1436  0.7
47  3341  440  DEPART  true     81.9913     96.6839      0.3974      0.1354  0.4
57  3348  1159  ARRIVE  true     85.3780     98.9673      0.4258      0.1417  0.4
32  3377  1294  DEPART  true     45.1996     52.4877      0.4123      0.1382  0.1
40  3384  795  DEPART  true     92.3148    107.1307      0.3877      0.1277  6.4
58  3392  750  ARRIVE  true    117.8522    139.8066      0.4219      0.1390  8.4
50  3410  375  DEPART  true     75.8953     89.4204      0.3935      0.1327  0.5
59  3437  662  ARRIVE  true     43.8338     51.1594      0.4074      0.1356  0.1
51  3457  377  DEPART  true     49.4453     57.6068      0.3926      0.1321  0.1
52  3458  333  DEPART  true    125.9619    148.5550      0.3564      0.1184  12.6
60  3482  845  ARRIVE  true     52.8683     61.9389      0.3744      0.1215  0.2
48  3483  537  DEPART  true     89.3602    102.6864      0.3529      0.1090  4.1
54  3502  288  DEPART  true    115.3090    135.6198      0.3260      0.0925  11.0
61  3526  333  ARRIVE  true     51.3208     58.4527      0.3475      0.0949  0.1
62  3571  833  ARRIVE  true    112.9428    131.3472      0.3758      0.1090  7.7
39  3593  1049  DEPART  true    124.2200    142.6771      0.3358      0.0953  24.0
63  3616  2705  ARRIVE  true     81.1826     93.5397      0.3653      0.1043  3.2
64  3660  447  ARRIVE  true     83.2801     99.8573      0.3897      0.1130  8.8
65  3705  1063  ARRIVE  true     72.1637     83.9769      0.4166      0.1189  0.9
66  3828  533  ARRIVE  true    105.0423    126.7414      0.4503      0.1286  5.9
61  3859  333  DEPART  true     51.3208     58.4527      0.4288      0.1261  0.1
67  3906  298  ARRIVE  true     89.8281    102.9573      0.4489      0.1391  2.5
68  3984  524  ARRIVE  true    132.8035    160.3568      0.4843      0.1548  6.5
69  4062  1664  ARRIVE  true     44.3835     52.2964      0.4986      0.1578  0.1
53  4091  922  DEPART  true    130.0744    158.4542      0.4627      0.1421  4.1
59  4099  662  DEPART  true     43.8338     51.1594      0.4488      0.1392  0.1
64  4107  447  DEPART  true     83.2801     99.8573      0.4244      0.1305  8.8
70  4140  390  ARRIVE  true     95.9480    109.4871      0.4511      0.1401  2.9
58  4142  750  DEPART  true    117.8522    139.8066      0.4168      0.1288  8.4
67  4204  298  DEPART  true     89.8281    102.9573      0.3967      0.1158  2.5
71  4218  1639  ARRIVE  true     94.5968    109.9788      0.4272      0.1249  7.4
72  4296  977  ARRIVE  true     72.8303     86.1206      0.4487      0.1319  0.8
60  4327  845  DEPART  true     52.8683     61.9389      0.4307      0.1288  0.2
66  4361  533  DEPART  true    105.0423    126.7414      0.3970      0.1191  5.9
73  4375  966  ARRIVE  true     39.8822     46.3787      0.4090      0.1221  0.1
62  4404  833  DEPART  true    112.9428    131.3472      0.3807      0.1080  7.7
35  4444  2183  DEPART  true     85.8036     98.7844      0.3516      0.0982  4.8
74  4453  566  ARRIVE  true     52.5379     57.3369      0.3759      0.1036  0.1
57  4507  1159  DEPART  true     85.3780     98.9673      0.3475      0.0973  0.4
68  4508  524  DEPART  true    132.8035    160.3568      0.3121      0.0816  6.5
70  4530  390  DEPART  true     95.9480    109.4871      0.2854      0.0720  2.9
75  4531  3349  ARRIVE  true     85.1172     97.3168      0.3139      0.0796  0.5
76  4609  560  ARRIVE  true     46.8757     53.2074      0.3334      0.0818  0.1
77  4687  867  ARRIVE  true    115.4820    131.9109      0.3641      0.0950  4.6
45  4735  1923  DEPART  true     64.4106     75.0614      0.3411      0.0902  0.4
78  4765  312  ARRIVE  true     44.9448     52.7950      0.3572      0.0925  0.1
65  4768  1063  DEPART  true     72.1637     83.9769      0.3302      0.0866  0.9
79  4843  356  ARRIVE  true     48.8642     57.5737      0.3459      0.0898  0.1
80  4921  407  ARRIVE  true     44.9730     52.9211      0.3645      0.0926  0.1
55  4999  1741  DEPART  true     70.1553     81.7623      0.3395      0.0867  0.5
74  5019  566  DEPART  true     52.5379     57.3369      0.3153      0.0812  0.1
27  5034  3249  DEPART  true     52.4490     59.8153      0.2931      0.0788  0.1
81  5065  845  ARRIVE  true    110.3052    125.1475      0.3324      0.0926  6.4
78  5077  312  DEPART  true     44.9448     52.7950      0.3163      0.0903  0.1
82  5131  2546  ARRIVE  true     77.9330     89.0517      0.3429      0.0972  0.9
37  5160  2780  DEPART  true     36.1595     42.1199      0.3316      0.0946  0.1
76  5169  560  DEPART  true     46.8757     53.2074      0.3121      0.0924  0.1
83  5197  960  ARRIVE  true     46.6917     53.2240      0.3314      0.0947  0.1
79  5199  356  DEPART  true     48.8642     57.5737      0.3158      0.0914  0.1
84  5263  276  ARRIVE  true     73.1520     84.6009      0.3397      0.0983  0.5
72  5273  977  DEPART  true     72.8303     86.1206      0.3182      0.0914  0.8
85  5328  490  ARRIVE  true     34.0236     39.7947      0.3293      0.0935  0.1
80  5328  407  DEPART  true     44.9730     52.9211      0.3107      0.0907  0.1
73  5341  966  DEPART  true     39.8822     46.3787      0.2987      0.0877  0.1
86  5394  1215  ARRIVE  true     51.3831     59.9066      0.3148      0.0913  0.1
87  5460  863  ARRIVE  true     83.5328     97.0723      0.3439      0.0990  1.1
88  5526  1697  ARRIVE  true    121.5142    148.1328      0.3877      0.1114  21.4
84  5539  276  DEPART  true     73.1520     84.6009      0.3638      0.1046  0.5
77  5554  867  DEPART  true    115.4820    131.9109      0.3331      0.0914  4.6
89  5592  291  ARRIVE  true     76.9925     89.4295      0.3562      0.0989  0.4
90  5657  435  ARRIVE  true     45.3564     53.0254      0.3728      0.1024  0.1
91  5723  1015  ARRIVE  true    113.9584    137.3898      0.4056      0.1148  8.5
69  5726  1664  DEPART  true     44.3835     52.2964      0.3914      0.1119  0.1
92  5789  860  ARRIVE  true    106.2753    130.0032      0.4252      0.1240  15.1
85  5818  490  DEPART  true     34.0236     39.7947      0.4141      0.1219  0.1
93  5855  932  ARRIVE  true     96.9899    114.8634      0.4391      0.1328  9.8
71  5857  1639  DEPART  true     94.5968    109.9788      0.4086      0.1237  7.4
41  5865  3232  DEPART  true     75.4258     87.7302      0.3834      0.1172  1.6
89  5883  291  DEPART  true     76.9925     89.4295      0.3603      0.1097  0.4
81  5910  845  DEPART  true    110.3052    125.1475      0.3211      0.0960  6.4
94  5921  2142  ARRIVE  true     49.0818     54.6040      0.3490      0.0992  0.1
95  5986  686  ARRIVE  true    124.4789    142.9736      0.3857      0.1156  7.5
96  6052  1230  ARRIVE  true     48.9719     56.8432      0.4004      0.1194  0.1
90  6092  435  DEPART  true     45.3564     53.0254      0.3838      0.1159  0.1
97  6118  1536  ARRIVE  true    107.2267    125.8046      0.4213      0.1257  6.4
83  6157  960  DEPART  true     46.6917     53.2240      0.4020      0.1234  0.1
98  6184  1106  ARRIVE  true    118.8310    140.5493      0.4340      0.1379  31.9
99  6315  877  ARRIVE  true     46.3557     53.9263      0.4475      0.1435  0.1
63  6321  2705  DEPART  true     81.1826     93.5397      0.4181      0.1345  3.2
87  6323  863  DEPART  true     83.5328     97.0723      0.3889      0.1267  1.1
100  6381  950  ARRIVE  true     54.8240     60.5135      0.4166      0.1316  0.1
56  6387  3084  DEPART  true     73.5548     88.1464      0.3966      0.1241  0.2
101  6447  898  ARRIVE  true     49.0548     57.0348      0.4092      0.1292  0.1
102  6513  2682  ARRIVE  true    101.4507    120.9068      0.4407      0.1390  6.4
103  6578  976  ARRIVE  true     91.6730    113.2843      0.4646      0.1499  1.9
86  6609  1215  DEPART  true     51.3831     59.9066      0.4486      0.1463  0.1
104  6644  472  ARRIVE  true    119.4016    144.6367      0.4757      0.1628  12.2
92  6649  860  DEPART  true    106.2753    130.0032      0.4420      0.1506  15.1
95  6672  686  DEPART  true    124.4789    142.9736      0.4053      0.1342  7.5
105  6710  331  ARRIVE  true     50.5545     55.0828      0.4292      0.1392  0.1
91  6738  1015  DEPART  true    113.9584    137.3898      0.3963      0.1268  8.5
106  6776  774  ARRIVE  true     95.5047    116.1922      0.4269      0.1386  3.6
93  6787  932  DEPART  true     96.9899    114.8634      0.4018      0.1277  9.8
107  6842  461  ARRIVE  true     41.2688     47.9246      0.4139      0.1309  0.1
108  6907  274  ARRIVE  true     49.5408     57.9249      0.4280      0.1353  0.1
109  6973  1478  ARRIVE  true     46.8048     54.5494      0.4421      0.1386  0.1
110  7039  1138  ARRIVE  true    108.0472    128.0081      0.4746      0.1516  3.8
105  7041  331  DEPART  true     50.5545     55.0828      0.4507      0.1467  0.1
111  7105  921  ARRIVE  true     81.8496     96.5248      0.4813      0.1531  0.5
104  7116  472  DEPART  true    119.4016    144.6367      0.4541      0.1367  12.2
112  7171  629  ARRIVE  true     35.7509     41.7962      0.4679      0.1390  0.1
108  7181  274  DEPART  true     49.5408     57.9249      0.4539      0.1346  0.1
99  7192  877  DEPART  true     46.3557     53.9263      0.4404      0.1291  0.1
88  7223  1697  DEPART  true    121.5142    148.1328      0.3966      0.1167  21.4
113  7236  1966  ARRIVE  true     78.9362     94.8157      0.4141      0.1290  5.6
96  7282  1230  DEPART  true     48.9719     56.8432      0.3993      0.1251  0.1
98  7290  1106  DEPART  true    118.8310    140.5493      0.3673      0.1106  31.9
114  7302  965  ARRIVE  true     41.2646     46.5641      0.3822      0.1133  0.1
107  7303  461  DEPART  true     41.2688     47.9246      0.3701      0.1100  0.1
100  7331  950  DEPART  true     54.8240     60.5135      0.3425      0.1052  0.1
101  7345  898  DEPART  true     49.0548     57.0348      0.3299      0.1000  0.1
115  7368  1270  ARRIVE  true     47.6444     52.5890      0.3552      0.1037  0.1
116  7434  1265  ARRIVE  true    126.9678    151.1371      0.3949      0.1156  9.3
106  7550  774  DEPART  true     95.5047    116.1922      0.3643      0.1039  3.6
117  7552  997  ARRIVE  true     78.0851     91.5549      0.3874      0.1127  0.3
103  7554  976  DEPART  true     91.6730    113.2843      0.3635      0.1018  1.9
118  7604  309  ARRIVE  true     88.1670    106.7724      0.3876      0.1146  2.7
97  7654  1536  DEPART  true    107.2267    125.8046      0.3501      0.1048  6.4
119  7656  319  ARRIVE  true     40.8205     47.8661      0.3637      0.1071  0.1
82  7677  2546  DEPART  true     77.9330     89.0517      0.3371      0.1001  0.9
120  7708  2143  ARRIVE  true    100.0546    114.0337      0.3628      0.1114  4.4
121  7760  902  ARRIVE  true     80.3811     93.0941      0.3886      0.1194  0.5
112  7800  629  DEPART  true     35.7509     41.7962      0.3748      0.1172  0.1
122  7812  898  ARRIVE  true     48.0241     55.7727      0.3869      0.1223  0.1
123  7864  557  ARRIVE  true     46.5922     54.3809      0.4054      0.1260  0.1
75  7880  3349  DEPART  true     85.1172     97.3168      0.3769      0.1184  0.5
118  7913  309  DEPART  true     88.1670    106.7724      0.3528      0.1056  2.7
124  7916  1346  ARRIVE  true     52.5356     59.9441      0.3751      0.1080  0.1
125  7968  1470  ARRIVE  true     46.0482     53.6017      0.3895      0.1114  0.1
119  7975  319  DEPART  true     40.8205     47.8661      0.3759      0.1091  0.1
126  8020  1787  ARRIVE  true     53.7837     63.1429      0.3922      0.1132  0.1
111  8026  921  DEPART  true     81.8496     96.5248      0.3616      0.1068  0.5
94  8063  2142  DEPART  true     49.0818     54.6040      0.3337      0.1036  0.1
127  8072  1475  ARRIVE  true     70.3080     78.2902      0.3583      0.1111  0.4
128  8125  1397  ARRIVE  true     98.3392    112.6674      0.3904      0.1233  4.5
129  8177  804  ARRIVE  true     51.1696     61.3316      0.4101      0.1280  0.1
110  8177  1138  DEPART  true    108.0472    128.0081      0.3776      0.1149  3.8
130  8229  1400  ARRIVE  true    130.2564    157.6634      0.4188      0.1297  6.5
114  8267  965  DEPART  true     41.2646     46.5641      0.4039      0.1270  0.1
131  8281  507  ARRIVE  true     69.8330     79.7334      0.4273      0.1328  0.5
132  8333  499  ARRIVE  true    130.6200    159.5963      0.4610      0.1493  16.7
133  8385  659  ARRIVE  true     45.2099     53.3397      0.4758      0.1520  0.1
123  8421  557  DEPART  true     46.5922     54.3809      0.4573      0.1483  0.1
134  8437  1421  ARRIVE  true     69.8814     81.1680      0.4806      0.1540  0.4
109  8451  1478  DEPART  true     46.8048     54.5494      0.4665      0.1508  0.1
135  8489  543  ARRIVE  true     46.6965     54.5413      0.4816      0.1538  0.1
136  8541  936  ARRIVE  true     39.6631     46.2930      0.4925      0.1575  0.1
117  8549  997  DEPART  true     78.0851     91.5549      0.4694      0.1487  0.3
137  8593  995  ARRIVE  true     70.7970     82.2123      0.4907      0.1570  0.4
115  8638  1270  DEPART  true     47.6444     52.5890      0.4654      0.1533  0.1
138  8645  2379  ARRIVE  true     52.8508     57.6399      0.4904      0.1585  0.1
121  8662  902  DEPART  true     80.3811     93.0941      0.4646      0.1504  0.5
139  8697  877  ARRIVE  true    124.1899    147.5081      0.4965      0.1654  9.3
116  8699  1265  DEPART  true    126.9678    151.1371      0.4567      0.1535  9.3
122  8710  898  DEPART  true     48.0241     55.7727      0.4446      0.1484  0.1
131  8788  507  DEPART  true     69.8330     79.7334      0.4212      0.1425  0.5
140  8809  1688  ARRIVE  true    110.9853    131.8739      0.4517      0.1554  22.4
132  8832  499  DEPART  true    130.6200    159.5963      0.4179      0.1389  16.7
141  8869  805  ARRIVE  true     51.1452     59.6653      0.4381      0.1431  0.1
142  8928  824  ARRIVE  true     43.7885     51.3510      0.4512      0.1465  0.1
129  8981  804  DEPART  true     51.1696     61.3316      0.4314      0.1418  0.1
143  8988  408  ARRIVE  true    114.1998    137.9609      0.4637      0.1560  14.1
135  9032  543  DEPART  true     46.6965     54.5413      0.4487      0.1530  0.1
133  9044  659  DEPART  true     45.2099     53.3397      0.4339      0.1502  0.1
144  9047  1374  ARRIVE  true    108.3270    132.2873      0.4721      0.1609  8.5
145  9107  1545  ARRIVE  true     43.9743     51.0469      0.4852      0.1643  0.1
146  9166  472  ARRIVE  true     66.6960     78.8663      0.5034      0.1712  0.3
102  9195  2682  DEPART  true    101.4507    120.9068      0.4719      0.1614  6.4
113  9202  1966  DEPART  true     78.9362     94.8157      0.4544      0.1491  5.6
147  9226  1345  ARRIVE  true    118.3089    140.4521      0.4890      0.1611  32.4
124  9262  1346  DEPART  true     52.5356     59.9441      0.4666      0.1587  0.1
148  9285  368  ARRIVE  true    125.5051    146.5233      0.4977      0.1754  7.8
149  9345  260  ARRIVE  true     94.5212    116.3201      0.5220      0.1864  1.8
143  9396  408  DEPART  true    114.1998    137.9609      0.4897      0.1722  14.1
150  9404  575  ARRIVE  true     69.1496     83.0385      0.5128      0.1772  0.4
125  9438  1470  DEPART  true     46.0482     53.6017      0.4984      0.1739  0.1
151  9464  415  ARRIVE  true    126.8294    155.4874      0.5325      0.1888  9.3
136  9477  936  DEPART  true     39.6631     46.2930      0.5216      0.1851  0.1
128  9522  1397  DEPART  true     98.3392    112.6674      0.4894      0.1730  4.5
152  9523  253  ARRIVE  true    112.7225    128.6305      0.5329      0.1836  4.7
127  9547  1475  DEPART  true     70.3080     78.2902      0.5084      0.1761  0.4
139  9574  877  DEPART  true    124.1899    147.5081      0.4765      0.1611  9.3
153  9583  312  ARRIVE  true     40.6036     44.3313      0.4961      0.1650  0.1
137  9588  995  DEPART  true     70.7970     82.2123      0.4747      0.1567  0.4
149  9605  260  DEPART  true     94.5212    116.3201      0.4505      0.1458  1.8
130  9629  1400  DEPART  true    130.2564    157.6634      0.4093      0.1310  6.5
146  9638  472  DEPART  true     66.6960     78.8663      0.3911      0.1241  0.3
154  9642  900  ARRIVE  true     42.9962     50.3588      0.4061      0.1266  0.1
148  9653  368  DEPART  true    125.5051    146.5233      0.3750      0.1099  7.8
141  9674  805  DEPART  true     51.1452     59.6653      0.3548      0.1056  0.1
155  9702  259  ARRIVE  true     49.3602     55.9400      0.3730      0.1088  0.1
142  9752  824  DEPART  true     43.7885     51.3510      0.3599      0.1053  0.1
156  9761  454  ARRIVE  true     47.6875     55.9399      0.3742      0.1091  0.1
152  9776  253  DEPART  true    112.7225    128.6305      0.3307      0.0985  4.7
126  9807  1787  DEPART  true     53.7837     63.1429      0.3144      0.0943  0.1
157  9821  422  ARRIVE  true    115.9188    131.3553      0.3461      0.1113  19.9
120  9851  2143  DEPART  true    100.0546    114.0337      0.3205      0.1000  4.4
134  9858  1421  DEPART  true     69.8814     81.1680      0.2971      0.0942  0.4
151  9879  415  DEPART  true    126.8294    155.4874      0.2631      0.0793  9.3
158  9880  893  ARRIVE  true    117.9537    134.2343      0.2957      0.0924  12.3
153  9895  312  DEPART  true     40.6036     44.3313      0.2762      0.0886  0.1
159  9940  293  ARRIVE  true    112.7040    129.6744      0.3127      0.1005  15.8
155  9961  259  DEPART  true     49.3602     55.9400      0.2946      0.0974  0.1
150  9979  575  DEPART  true     69.1496     83.0385      0.2715      0.0924  0.4
160  10056  2201  ARRIVE  true     45.9712     51.9335      0.2880      0.0954  0.1
161  10113  2918  ARRIVE  true     79.3793     92.3131      0.3126      0.1044  0.9
162  10170  3090  ARRIVE  true     76.4659     89.3145      0.3429      0.1097  0.5
156  10215  454  DEPART  true     47.6875     55.9399      0.3286      0.1060  0.1
163  10227  1386  ARRIVE  true     88.3861    106.0931      0.3559      0.1140  3.8
159  10233  293  DEPART  true    112.7040    129.6744      0.3193      0.1021  15.8
157  10243  422  DEPART  true    115.9188    131.3553      0.2876      0.0852  19.9
164  10284  281  ARRIVE  true     81.5495     91.9230      0.3226      0.0916  0.5
165  10340  1940  ARRIVE  true    119.4327    138.1783      0.3613      0.1062  10.2
166  10397  1433  ARRIVE  true     48.4719     56.3519      0.3738      0.1112  0.1
144  10421  1374  DEPART  true    108.3270    132.2873      0.3355      0.1005  8.5
167  10454  482  ARRIVE  true     40.5433     45.9554      0.3498      0.1033  0.1
140  10497  1688  DEPART  true    110.9853    131.8739      0.3193      0.0905  22.4
168  10511  728  ARRIVE  true    137.5560    162.0393      0.3550      0.1078  18.5
154  10542  900  DEPART  true     42.9962     50.3588      0.3400      0.1054  0.1
164  10565  281  DEPART  true     81.5495     91.9230      0.3050      0.0989  0.5
169  10568  331  ARRIVE  true     74.9600     83.9689      0.3329      0.1060  1.0
147  10571  1345  DEPART  true    118.3089    140.4521      0.2983      0.0940  32.4
170  10625  1026  ARRIVE  true     38.4760     45.0160      0.3110      0.0963  0.1
145  10652  1545  DEPART  true     43.9743     51.0469      0.2979      0.0928  0.1
171  10681  1504  ARRIVE  true     76.9285     89.0964      0.3201      0.1002  0.4
172  10738  521  ARRIVE  true    129.8345    153.8649      0.3569      0.1132  10.2
158  10773  893  DEPART  true    117.9537    134.2343      0.3243      0.1000  12.3
173  10795  491  ARRIVE  true     76.8429     89.3465      0.3479      0.1069  2.3
174  10852  338  ARRIVE  true    115.7569    139.9150      0.3876      0.1193  8.9
169  10899  331  DEPART  true     74.9600     83.9689      0.3596      0.1122  1.0
175  10909  1947  ARRIVE  true     54.2744     63.5518      0.3779      0.1154  0.1
167  10936  482  DEPART  true     40.5433     45.9554      0.3637      0.1126  0.1
176  10965  2361  ARRIVE  true     39.6744     43.0907      0.3808      0.1172  0.1
177  11022  529  ARRIVE  true     74.4978     88.0738      0.4030      0.1243  0.4
138  11024  2379  DEPART  true     52.8508     57.6399      0.3780      0.1190  0.1
178  11079  352  ARRIVE  true     98.9033    112.6201      0.4092      0.1315  5.6
179  11136  270  ARRIVE  true    105.2285    123.5267      0.4404      0.1405  3.5
174  11190  338  DEPART  true    115.7569    139.9150      0.4008      0.1281  8.9
180  11193  268  ARRIVE  true    115.3620    136.9900      0.4407      0.1381  2.6
168  11239  728  DEPART  true    137.5560    162.0393      0.4050      0.1207  18.5
172  11259  521  DEPART  true    129.8345    153.8649      0.3682      0.1078  10.2
173  11286  491  DEPART  true     76.8429     89.3465      0.3446      0.1009  2.3
181  11302  2009  ARRIVE  true     84.7435     96.9701      0.3727      0.1088  0.7
182  11354  543  ARRIVE  true    108.0718    125.3899      0.3982      0.1223  9.6
183  11406  609  ARRIVE  true    104.2697    123.4827      0.4299      0.1336  25.8
