EventIndex 	 Time 	 Duration 	 EventType 	 Accepted 	 TotalRev 	 TotalCost 	 AvgNodeUtilization 	 AvgLinkUtilization 	 MIPExecTime
21  1428  443  ARRIVE  true    122.3770    128.8439      0.3571      0.1175  2.2
6  1439  1002  DEPART  true     62.9026     64.4746      0.3347      0.1145  0.0
22  1488  469  ARRIVE  true    145.5200    153.2461      0.3793      0.1277  2.1
23  1547  1422  ARRIVE  true    147.9821    170.0325      0.4178      0.1407  2.2
24  1607  675  ARRIVE  true     44.9502     47.0267      0.4310      0.1435  0.1
25  1666  253  ARRIVE  true    109.1361    112.9946      0.4559      0.1540  1.2
9  1703  1078  DEPART  true     62.2003     66.0353      0.4375      0.1503  0.0
26  1726  3382  ARRIVE  true    155.4815    184.6917      0.4735      0.1695  1.6
18  1739  552  DEPART  true    125.8900    137.4614      0.4391      0.1566  1.2
20  1749  380  DEPART  true    104.5382    126.2513      0.4171      0.1454  0.6
27  1785  320  ARRIVE  true     65.5964     67.7644      0.4387      0.1476  0.0
4  1797  1485  DEPART  true    147.2817    172.1569      0.4020      0.1294  1.5
28  1845  275  ARRIVE  true     86.9072    191.4218      0.4563      0.1434  16.5
21  1871  443  DEPART  true    122.3770    128.8439      0.4265      0.1317  2.2
29  1904  437  ARRIVE  true    142.8075    349.4042      0.4956      0.1653  31.0
25  1919  253  DEPART  true    109.1361    112.9946      0.4707      0.1549  1.2
11  1924  1174  DEPART  true     79.8078     87.0408      0.4486      0.1490  0.2
22  1957  469  DEPART  true    145.5200    153.2461      0.4040      0.1358  2.1
30  1964  1234  ARRIVE  true    139.5576    149.4096      0.4347      0.1487  1.1
31  2023  2580  ARRIVE  true    147.2498    343.4037      0.5072      0.1796  14.1
19  2060  751  DEPART  true     84.9535     90.1215      0.4821      0.1725  0.2
32  2083  918  ARRIVE  true     54.5082     56.2600      0.4952      0.1776  0.0
27  2105  320  DEPART  true     65.5964     67.7644      0.4736      0.1753  0.0
28  2120  275  DEPART  true     86.9072    191.4218      0.4193      0.1613  16.5
33  2142  287  ARRIVE  true     57.2195     61.0307      0.4477      0.1660  0.1
34  2202  664  ARRIVE  true    131.1824    154.7473      0.4832      0.1797  1.6
35  2261  250  ARRIVE  true     93.2595    105.0660      0.5090      0.1901  0.3
24  2282  675  DEPART  true     44.9502     47.0267      0.4958      0.1873  0.1
16  2315  1253  DEPART  true    150.3429    178.8832      0.4627      0.1714  1.6
36  2321  2218  ARRIVE  true     86.2322    184.5545      0.5135      0.1890  370.1
29  2341  437  DEPART  true    142.8075    349.4042      0.4444      0.1554  31.0
37  2380  859  ARRIVE  true     39.8757     42.1199      0.4556      0.1579  0.1
33  2429  287  DEPART  true     57.2195     61.0307      0.4272      0.1532  0.1
38  2440  956  ARRIVE  true    116.9032    118.0641      0.4616      0.1616  0.7
35  2511  250  DEPART  true     93.2595    105.0660      0.4358      0.1512  0.3
14  2531  1594  DEPART  true    121.0963    128.5208      0.4012      0.1394  0.6
39  2544  565  ARRIVE  true    153.0264    176.6901      0.4323      0.1576  0.8
40  2589  1446  ARRIVE  true    105.2209    111.5717      0.4633      0.1696  0.8
41  2633  303  ARRIVE  true     94.6493     99.3354      0.4871      0.1757  0.1
42  2678  452  ARRIVE  true    119.4961    127.7927      0.5145      0.1888  1.7
2  2685  2498  DEPART  true     41.6176     43.8346      0.4996      0.1866  0.1
43  2723  2223  ARRIVE  true     78.5849     82.8761      0.5216      0.1915  0.1
44  2767  1317  ARRIVE  true    130.7215    141.5766      0.5576      0.2046  1.9
45  2812  2551  ARRIVE  true     78.1044     83.6624      0.5793      0.2085  0.2
46  2857  548  ARRIVE  true    135.6787    171.7819      0.6072      0.2250  2.7
34  2866  664  DEPART  true    131.1824    154.7473      0.5717      0.2113  1.6
47  2901  271  ARRIVE  true     93.4695     97.2977      0.5966      0.2177  0.2
41  2936  303  DEPART  true     94.6493     99.3354      0.5728      0.2116  0.1
17  2942  1817  DEPART  true    122.1104    129.0952      0.5334      0.2028  1.4
48  2946  631  ARRIVE  true    110.7308    129.1385      0.5564      0.2125  0.3
23  2969  1422  DEPART  true    147.9821    170.0325      0.5179      0.1994  2.2
49  2991  997  ARRIVE  true     62.1024     62.1024      0.5405      0.2040  0.0
32  3001  918  DEPART  true     54.5082     56.2600      0.5274      0.1989  0.0
50  3035  999  ARRIVE  true     88.9212    193.0443      0.5772      0.2122  5.8
51  3080  1430  ARRIVE  true     58.2769     63.1947      0.5937      0.2150  0.0
39  3109  565  DEPART  true    153.0264    176.6901      0.5625      0.1968  0.8
52  3125  540  ARRIVE  true    151.7766    408.7681      0.6308      0.2435  7.0
42  3130  452  DEPART  true    119.4961    127.7927      0.6035      0.2303  1.7
53  3169  783  ARRIVE  true    141.3414    153.8447      0.6399      0.2438  6.8
47  3172  271  DEPART  true     93.4695     97.2977      0.6149      0.2375  0.2
30  3198  1234  DEPART  true    139.5576    149.4096      0.5842      0.2245  1.1
54  3214  309  ARRIVE  true    133.1314    145.3046      0.6118      0.2380  0.9
37  3239  859  DEPART  true     39.8757     42.1199      0.6005      0.2355  0.1
55  3258  4262  ARRIVE  true     80.7677     88.7437      0.6233      0.2414  0.1
56  3303  1861  ARRIVE  true     80.5865     87.7254      0.6492      0.2469  0.1
57  3348  2101  ARRIVE  false    101.8783      0.0000      0.6492      0.2469  null
8  3367  2805  DEPART  true     88.7201     92.5891      0.6252      0.2415  0.2
58  3392  823  ARRIVE  true    138.5875    147.4081      0.6563      0.2546  0.1
38  3396  956  DEPART  true    116.9032    118.0641      0.6219      0.2462  0.7
46  3405  548  DEPART  true    135.6787    171.7819      0.5940      0.2297  2.7
59  3437  3657  ARRIVE  true     52.5917     54.1917      0.6123      0.2322  0.0
60  3482  737  ARRIVE  true     63.9269     65.9547      0.6329      0.2358  0.0
54  3523  309  DEPART  true    133.1314    145.3046      0.6053      0.2223  0.9
61  3526  1388  ARRIVE  true     66.2850     68.4667      0.6254      0.2265  0.0
62  3571  626  ARRIVE  true    128.0437    145.3666      0.6558      0.2414  6.2
48  3577  631  DEPART  true    110.7308    129.1385      0.6329      0.2317  0.3
63  3616  1056  ARRIVE  false    105.1798      0.0000      0.6329      0.2317  null
64  3660  498  ARRIVE  true     96.6506    238.7786      0.6780      0.2509  1.9
52  3665  540  DEPART  true    151.7766    408.7681      0.6097      0.2042  7.0
65  3705  1093  ARRIVE  true     76.3401     83.8852      0.6320      0.2111  0.3
66  3828  2347  ARRIVE  true    119.6720    142.1669      0.6654      0.2251  4.7
67  3906  1367  ARRIVE  true     99.0519    111.3950      0.6863      0.2372  0.6
53  3952  783  DEPART  true    141.3414    153.8447      0.6498      0.2238  6.8
68  3984  1605  ARRIVE  false    155.7508      0.0000      0.6498      0.2238  null
49  3988  997  DEPART  true     62.1024     62.1024      0.6272      0.2192  0.0
50  4034  999  DEPART  true     88.9212    193.0443      0.5774      0.2060  5.8
40  4035  1446  DEPART  true    105.2209    111.5717      0.5464      0.1940  0.8
69  4062  976  ARRIVE  true     55.7872     55.7872      0.5666      0.1960  0.0
44  4084  1317  DEPART  true    130.7215    141.5766      0.5306      0.1829  1.9
70  4140  729  ARRIVE  true    110.0135    116.7669      0.5636      0.1917  0.5
64  4158  498  DEPART  true     96.6506    238.7786      0.5184      0.1726  1.9
62  4197  626  DEPART  true    128.0437    145.3666      0.4880      0.1577  6.2
58  4215  823  DEPART  true    138.5875    147.4081      0.4569      0.1446  0.1
71  4218  790  ARRIVE  true     98.4031    112.3939      0.4835      0.1562  3.3
60  4219  737  DEPART  true     63.9269     65.9547      0.4629      0.1525  0.0
72  4296  684  ARRIVE  true     80.4783     86.0729      0.4904      0.1572  0.8
73  4375  1154  ARRIVE  true     44.1316     47.9876      0.5028      0.1608  0.0
74  4453  545  ARRIVE  true     63.2757     66.9593      0.5186      0.1640  0.1
51  4510  1430  DEPART  true     58.2769     63.1947      0.5021      0.1612  0.0
75  4531  250  ARRIVE  true    104.1356    219.5944      0.5582      0.1773  0.8
36  4539  2218  DEPART  true     86.2322    184.5545      0.5074      0.1598  370.1
31  4603  2580  DEPART  true    147.2498    343.4037      0.4348      0.1290  14.1
76  4609  418  ARRIVE  true     59.6628     62.7067      0.4528      0.1311  0.0
77  4687  3915  ARRIVE  true    129.4783    158.9960      0.4838      0.1473  1.3
78  4765  1647  ARRIVE  true     54.7428     55.8815      0.4975      0.1509  0.0
75  4781  250  DEPART  true    104.1356    219.5944      0.4415      0.1348  0.8
65  4798  1093  DEPART  true     76.3401     83.8852      0.4192      0.1279  0.3
79  4843  1438  ARRIVE  true     53.1941     58.6370      0.4433      0.1312  0.1
70  4869  729  DEPART  true    110.0135    116.7669      0.4103      0.1223  0.5
61  4914  1388  DEPART  true     66.2850     68.4667      0.3902      0.1181  0.0
80  4921  703  ARRIVE  true     51.4371     54.9786      0.4104      0.1203  0.0
43  4946  2223  DEPART  true     78.5849     82.8761      0.3884      0.1154  0.1
72  4980  684  DEPART  true     80.4783     86.0729      0.3608      0.1108  0.8
74  4998  545  DEPART  true     63.2757     66.9593      0.3450      0.1076  0.1
71  5008  790  DEPART  true     98.4031    112.3939      0.3185      0.0961  3.3
76  5027  418  DEPART  true     59.6628     62.7067      0.3005      0.0940  0.0
69  5038  976  DEPART  true     55.7872     55.7872      0.2803      0.0920  0.0
81  5065  376  ARRIVE  true    125.0330    132.1895      0.3136      0.1020  0.7
26  5108  3382  DEPART  true    155.4815    184.6917      0.2776      0.0829  1.6
82  5131  926  ARRIVE  true     90.5685     98.1813      0.3033      0.0903  0.3
56  5164  1861  DEPART  true     80.5865     87.7254      0.2774      0.0849  0.1
83  5197  491  ARRIVE  true     48.3855     51.7817      0.3027      0.0884  0.1
84  5263  481  ARRIVE  true     80.0534     84.1871      0.3255      0.0942  0.2
67  5273  1367  DEPART  true     99.0519    111.3950      0.3047      0.0821  0.6
85  5328  708  ARRIVE  true     39.8979     39.8979      0.3198      0.0840  0.0
45  5363  2551  DEPART  true     78.1044     83.6624      0.2981      0.0801  0.2
86  5394  681  ARRIVE  true     65.8784     67.8313      0.3162      0.0856  0.0
81  5441  376  DEPART  true    125.0330    132.1895      0.2829      0.0756  0.7
87  5460  1528  ARRIVE  true    102.9076    211.4238      0.3404      0.0913  2.1
88  5526  323  ARRIVE  false    138.5609      0.0000      0.3404      0.0913  null
73  5529  1154  DEPART  true     44.1316     47.9876      0.3281      0.0876  0.0
89  5592  640  ARRIVE  true     90.9230     93.4388      0.3559      0.0926  0.2
80  5624  703  DEPART  true     51.4371     54.9786      0.3356      0.0905  0.0
90  5657  1035  ARRIVE  true     53.5668     54.6246      0.3518      0.0934  0.0
83  5688  491  DEPART  true     48.3855     51.7817      0.3265      0.0899  0.1
91  5723  492  ARRIVE  true    132.6145    139.8335      0.3601      0.1027  1.2
84  5744  481  DEPART  true     80.0534     84.1871      0.3373      0.0969  0.2
92  5789  477  ARRIVE  true    124.6046    128.4598      0.3725      0.1073  1.3
93  5855  1862  ARRIVE  true    114.6929    120.1702      0.4046      0.1165  1.0
94  5921  1415  ARRIVE  true     53.9900     57.9388      0.4282      0.1192  0.0
95  5986  1138  ARRIVE  true    143.8270    350.4575      0.4952      0.1501  63.6
85  6036  708  DEPART  true     39.8979     39.8979      0.4801      0.1482  0.0
96  6052  1974  ARRIVE  true     61.5748     61.5748      0.4979      0.1514  0.0
82  6057  926  DEPART  true     90.5685     98.1813      0.4722      0.1440  0.3
86  6075  681  DEPART  true     65.8784     67.8313      0.4541      0.1385  0.0
97  6118  2102  ARRIVE  true    123.1058    128.4536      0.4927      0.1474  1.1
66  6175  2347  DEPART  true    119.6720    142.1669      0.4592      0.1335  4.7
98  6184  738  ARRIVE  true    135.6197    145.4898      0.4972      0.1472  7.2
91  6215  492  DEPART  true    132.6145    139.8335      0.4636      0.1343  1.2
89  6232  640  DEPART  true     90.9230     93.4388      0.4358      0.1293  0.2
92  6266  477  DEPART  true    124.6046    128.4598      0.4006      0.1188  1.3
79  6281  1438  DEPART  true     53.1941     58.6370      0.3765      0.1155  0.1
99  6315  992  ARRIVE  true     51.5189     52.7410      0.3925      0.1187  0.1
100  6381  856  ARRIVE  true     67.8361     67.8361      0.4113      0.1229  0.0
78  6412  1647  DEPART  true     54.7428     55.8815      0.3976      0.1194  0.0
101  6447  2592  ARRIVE  true     51.9837     58.6458      0.4158      0.1242  0.0
102  6513  308  ARRIVE  true    117.7748    125.1452      0.4468      0.1348  3.0
103  6578  442  ARRIVE  true    104.6895    108.5781      0.4788      0.1425  20.9
104  6644  4029  ARRIVE  true    145.8856    372.7261      0.5379      0.1919  14.0
90  6692  1035  DEPART  true     53.5668     54.6246      0.5217      0.1891  0.0
105  6710  1588  ARRIVE  true     59.3797     60.7940      0.5380      0.1935  0.0
106  6776  762  ARRIVE  true    115.3071    139.5952      0.5629      0.2044  0.5
102  6821  308  DEPART  true    117.7748    125.1452      0.5318      0.1939  3.0
107  6842  1078  ARRIVE  true     43.7305     45.0286      0.5507      0.1983  0.1
108  6907  2544  ARRIVE  true     63.0575     65.1888      0.5673      0.2024  0.0
98  6922  738  DEPART  true    135.6197    145.4898      0.5293      0.1887  7.2
109  6973  501  ARRIVE  true     50.6012     57.2777      0.5480      0.1916  0.0
87  6988  1528  DEPART  true    102.9076    211.4238      0.4905      0.1759  2.1
103  7020  442  DEPART  true    104.6895    108.5781      0.4585      0.1682  20.9
110  7039  1845  ARRIVE  true    134.6712    136.1393      0.4931      0.1774  0.8
59  7094  3657  DEPART  true     52.5917     54.1917      0.4748      0.1748  0.0
111  7105  361  ARRIVE  true     94.6548     96.4678      0.5064      0.1812  0.2
95  7124  1138  DEPART  true    143.8270    350.4575      0.4394      0.1504  63.6
112  7171  1247  ARRIVE  true     38.0877     41.7962      0.4533      0.1532  0.1
113  7236  2405  ARRIVE  true     93.4692    111.6401      0.4761      0.1629  0.6
100  7237  856  DEPART  true     67.8361     67.8361      0.4573      0.1586  0.0
114  7302  280  ARRIVE  true     47.2885     49.8657      0.4739      0.1623  0.1
99  7307  992  DEPART  true     51.5189     52.7410      0.4579      0.1591  0.1
94  7336  1415  DEPART  true     53.9900     57.9388      0.4343      0.1564  0.0
115  7368  902  ARRIVE  true     52.9341     55.8203      0.4503      0.1592  0.1
116  7434  364  ARRIVE  true    143.7549    152.5095      0.4912      0.1718  1.8
111  7466  361  DEPART  true     94.6548     96.4678      0.4596      0.1654  0.2
109  7474  501  DEPART  true     50.6012     57.2777      0.4410      0.1625  0.0
55  7520  4262  DEPART  true     80.7677     88.7437      0.4182      0.1565  0.1
106  7538  762  DEPART  true    115.3071    139.5952      0.3933      0.1456  0.5
117  7552  705  ARRIVE  true     90.5124     93.8577      0.4193      0.1530  0.2
114  7582  280  DEPART  true     47.2885     49.8657      0.4026      0.1493  0.1
118  7604  1553  ARRIVE  true     95.1358    103.6723      0.4247      0.1606  3.7
119  7656  1607  ARRIVE  true     51.3598     51.3598      0.4398      0.1624  0.0
120  7708  339  ARRIVE  true    114.2357    121.1215      0.4687      0.1738  0.9
93  7717  1862  DEPART  true    114.6929    120.1702      0.4366      0.1646  1.0
121  7760  269  ARRIVE  true     95.8951    101.4027      0.4650      0.1731  0.2
116  7798  364  DEPART  true    143.7549    152.5095      0.4241      0.1605  1.8
122  7812  2174  ARRIVE  true     59.2907     61.2504      0.4431      0.1637  0.0
123  7864  479  ARRIVE  true     51.6813     55.5917      0.4624      0.1666  0.1
124  7916  1993  ARRIVE  true     53.8654    123.8176      0.5093      0.1722  2.0
107  7920  1078  DEPART  true     43.7305     45.0286      0.4905      0.1678  0.1
125  7968  1091  ARRIVE  true     52.3092     55.4327      0.5047      0.1719  0.0
126  8020  1254  ARRIVE  true     59.1621     63.3567      0.5282      0.1758  0.0
96  8026  1974  DEPART  true     61.5748     61.5748      0.5104      0.1726  0.0
121  8029  269  DEPART  true     95.8951    101.4027      0.4820      0.1641  0.2
120  8047  339  DEPART  true    114.2357    121.1215      0.4531      0.1527  0.9
127  8072  898  ARRIVE  true     82.7292     85.7699      0.4745      0.1593  0.2
128  8125  1348  ARRIVE  true    113.6033    116.7526      0.4995      0.1717  0.7
129  8177  473  ARRIVE  true     56.5696     61.5581      0.5168      0.1753  0.0
97  8220  2102  DEPART  true    123.1058    128.4536      0.4783      0.1664  1.1
130  8229  430  ARRIVE  true    149.2902    173.2916      0.5124      0.1832  1.0
117  8257  705  DEPART  true     90.5124     93.8577      0.4865      0.1758  0.2
115  8270  902  DEPART  true     52.9341     55.8203      0.4704      0.1731  0.1
131  8281  1319  ARRIVE  true     88.0727    181.6525      0.5192      0.1836  2.1
105  8298  1588  DEPART  true     59.3797     60.7940      0.5029      0.1791  0.0
132  8333  399  ARRIVE  true    151.5142    162.9559      0.5435      0.1949  1.3
123  8343  479  DEPART  true     51.6813     55.5917      0.5242      0.1919  0.1
133  8385  952  ARRIVE  true     56.8850     57.9452      0.5451      0.1938  0.0
112  8418  1247  DEPART  true     38.0877     41.7962      0.5312      0.1909  0.1
134  8437  317  ARRIVE  true     80.8975     86.9361      0.5561      0.1976  0.1
135  8489  1078  ARRIVE  true     57.8570     63.6562      0.5722      0.2003  0.0
136  8541  1547  ARRIVE  true     49.6594     50.9676      0.5868      0.2026  0.0
137  8593  1998  ARRIVE  true     80.7416     85.0067      0.6113      0.2072  0.1
77  8602  3915  DEPART  true    129.4783    158.9960      0.5803      0.1910  1.3
138  8645  395  ARRIVE  true     62.0176     63.5613      0.5972      0.1956  0.0
129  8650  473  DEPART  true     56.5696     61.5581      0.5799      0.1920  0.0
130  8659  430  DEPART  true    149.2902    173.2916      0.5457      0.1752  1.0
139  8697  1191  ARRIVE  true    144.2595    154.8942      0.5776      0.1881  1.2
132  8732  399  DEPART  true    151.5142    162.9559      0.5369      0.1723  1.3
134  8754  317  DEPART  true     80.8975     86.9361      0.5120      0.1656  0.1
140  8809  276  ARRIVE  true    130.1357    135.4254      0.5476      0.1776  2.1
141  8869  366  ARRIVE  true     59.7033    130.4515      0.5822      0.1836  0.5
110  8884  1845  DEPART  true    134.6712    136.1393      0.5476      0.1744  0.8
142  8928  595  ARRIVE  true     57.6467     57.6467      0.5632      0.1776  0.0
127  8970  898  DEPART  true     82.7292     85.7699      0.5419      0.1711  0.2
143  8988  1167  ARRIVE  true    134.5167    138.6486      0.5728      0.1843  0.7
101  9039  2592  DEPART  true     51.9837     58.6458      0.5546      0.1795  0.0
138  9040  395  DEPART  true     62.0176     63.5613      0.5376      0.1748  0.0
144  9047  632  ARRIVE  true    130.4550    131.4898      0.5776      0.1861  0.2
125  9059  1091  DEPART  true     52.3092     55.4327      0.5633      0.1821  0.0
140  9085  276  DEPART  true    130.1357    135.4254      0.5277      0.1701  2.1
145  9107  807  ARRIVE  true     45.0479     49.5527      0.5429      0.1731  0.1
118  9157  1553  DEPART  true     95.1358    103.6723      0.5209      0.1618  3.7
146  9166  714  ARRIVE  true     76.3733     80.4059      0.5426      0.1679  0.1
147  9226  851  ARRIVE  true    131.3763    148.4446      0.5753      0.1790  1.3
141  9235  366  DEPART  true     59.7033    130.4515      0.5407      0.1729  0.5
119  9263  1607  DEPART  true     51.3598     51.3598      0.5255      0.1711  0.0
126  9274  1254  DEPART  true     59.1621     63.3567      0.5021      0.1671  0.0
148  9285  2191  ARRIVE  true    137.7730    144.8212      0.5409      0.1814  1.7
133  9337  952  DEPART  true     56.8850     57.9452      0.5201      0.1796  0.0
149  9345  938  ARRIVE  true    110.0585    114.6748      0.5473      0.1907  0.3
150  9404  310  ARRIVE  true     83.7710     89.1882      0.5683      0.1952  0.1
108  9451  2544  DEPART  true     63.0575     65.1888      0.5517      0.1912  0.0
151  9464  2419  ARRIVE  false    150.7838      0.0000      0.5517      0.1912  null
128  9473  1348  DEPART  true    113.6033    116.7526      0.5267      0.1788  0.7
152  9523  1109  ARRIVE  true    138.3992    288.4051      0.6106      0.1954  16.5
142  9523  595  DEPART  true     57.6467     57.6467      0.5950      0.1922  0.0
135  9567  1078  DEPART  true     57.8570     63.6562      0.5789      0.1896  0.0
153  9583  286  ARRIVE  true     46.2350     49.5312      0.5961      0.1919  0.0
131  9600  1319  DEPART  true     88.0727    181.6525      0.5473      0.1814  2.1
113  9641  2405  DEPART  true     93.4692    111.6401      0.5246      0.1718  0.6
154  9642  297  ARRIVE  true     47.2812     52.0093      0.5417      0.1740  0.0
144  9679  632  DEPART  true    130.4550    131.4898      0.5018      0.1626  0.2
155  9702  911  ARRIVE  true     54.0407     57.4823      0.5171      0.1662  0.1
150  9714  310  DEPART  true     83.7710     89.1882      0.4960      0.1616  0.1
156  9761  773  ARRIVE  true     57.5930     63.0284      0.5127      0.1640  0.0
157  9821  599  ARRIVE  true    134.9233    144.7015      0.5415      0.1774  0.7
153  9869  286  DEPART  true     46.2350     49.5312      0.5244      0.1751  0.0
158  9880  1370  ARRIVE  true    138.1749    164.3985      0.5555      0.1887  0.4
146  9880  714  DEPART  true     76.3733     80.4059      0.5337      0.1827  0.1
139  9888  1191  DEPART  true    144.2595    154.8942      0.5019      0.1698  1.2
124  9909  1993  DEPART  true     53.8654    123.8176      0.4549      0.1642  2.0
145  9914  807  DEPART  true     45.0479     49.5527      0.4397      0.1612  0.1
154  9939  297  DEPART  true     47.2812     52.0093      0.4225      0.1590  0.0
159  9940  630  ARRIVE  true    128.2588    150.8238      0.4545      0.1731  2.3
122  9986  2174  DEPART  true     59.2907     61.2504      0.4355      0.1699  0.0
160  10056  724  ARRIVE  true     53.5176     56.6547      0.4474      0.1753  0.0
147  10077  851  DEPART  true    131.3763    148.4446      0.4147      0.1642  1.3
136  10088  1547  DEPART  true     49.6594     50.9676      0.4001      0.1619  0.0
161  10113  569  ARRIVE  true     95.8286     99.1069      0.4333      0.1684  0.1
143  10155  1167  DEPART  true    134.5167    138.6486      0.4024      0.1551  0.7
162  10170  1926  ARRIVE  false     85.8195      0.0000      0.4024      0.1551  null
163  10227  1256  ARRIVE  true    104.9598    109.8104      0.4312      0.1641  0.3
149  10283  938  DEPART  true    110.0585    114.6748      0.4040      0.1530  0.3
164  10284  1147  ARRIVE  true     97.1601    102.2245      0.4301      0.1577  0.2
165  10340  912  ARRIVE  true    139.2234    307.1898      0.4994      0.1851  16.9
166  10397  655  ARRIVE  true     54.6499     57.6827      0.5175      0.1883  0.0
157  10420  599  DEPART  true    134.9233    144.7015      0.4886      0.1749  0.7
167  10454  257  ARRIVE  true     50.0847     53.0776      0.5008      0.1778  0.0
168  10511  687  ARRIVE  true    158.8904    164.7922      0.5413      0.1903  0.4
156  10534  773  DEPART  true     57.5930     63.0284      0.5246      0.1879  0.0
169  10568  839  ARRIVE  true     93.4412    107.2317      0.5473      0.1988  0.0
159  10570  630  DEPART  true    128.2588    150.8238      0.5154      0.1846  2.3
137  10591  1998  DEPART  true     80.7416     85.0067      0.4909      0.1799  0.1
155  10613  911  DEPART  true     54.0407     57.4823      0.4756      0.1764  0.1
170  10625  485  ARRIVE  true     45.0160     45.0160      0.4886      0.1787  0.1
152  10632  1109  DEPART  true    138.3992    288.4051      0.4047      0.1621  16.5
104  10673  4029  DEPART  true    145.8856    372.7261      0.3457      0.1126  14.0
171  10681  770  ARRIVE  true     85.6178     90.7279      0.3727      0.1196  0.3
161  10682  569  DEPART  true     95.8286     99.1069      0.3395      0.1131  0.1
167  10711  257  DEPART  true     50.0847     53.0776      0.3274      0.1102  0.0
172  10738  265  ARRIVE  true    148.6378    152.5381      0.3652      0.1233  2.3
160  10780  724  DEPART  true     53.5176     56.6547      0.3534      0.1180  0.0
173  10795  672  ARRIVE  true     88.0041     92.6663      0.3801      0.1255  0.1
174  10852  421  ARRIVE  true    128.7386    142.5236      0.4169      0.1385  2.2
175  10909  576  ARRIVE  true     74.3691     74.3691      0.4427      0.1418  0.0
176  10965  289  ARRIVE  true     47.0057     51.4313      0.4539      0.1450  0.0
172  11003  265  DEPART  true    148.6378    152.5381      0.4161      0.1318  2.3
177  11022  3173  ARRIVE  true     93.2142     93.2142      0.4428      0.1364  0.1
166  11052  655  DEPART  true     54.6499     57.6827      0.4247      0.1332  0.0
178  11079  640  ARRIVE  true    115.0093    122.1093      0.4493      0.1442  0.2
170  11110  485  DEPART  true     45.0160     45.0160      0.4364      0.1419  0.1
179  11136  412  ARRIVE  true    115.1431    251.5178      0.4996      0.1613  122.7
180  11193  531  ARRIVE  true    143.0150    334.7659      0.5774      0.1892  3.6
168  11198  687  DEPART  true    158.8904    164.7922      0.5369      0.1768  0.4
158  11250  1370  DEPART  true    138.1749    164.3985      0.5057      0.1631  0.4
165  11252  912  DEPART  true    139.2234    307.1898      0.4364      0.1357  16.9
176  11254  289  DEPART  true     47.0057     51.4313      0.4252      0.1326  0.0
174  11273  421  DEPART  true    128.7386    142.5236      0.3885      0.1195  2.2
181  11302  1182  ARRIVE  true     98.0662    105.3508      0.4196      0.1250  0.2
182  11354  561  ARRIVE  true    126.1641    147.9135      0.4458      0.1423  0.9
183  11406  614  ARRIVE  true    117.0074    128.6073      0.4713      0.1547  2.0
169  11407  839  DEPART  true     93.4412    107.2317      0.4486      0.1438  0.0
164  11431  1147  DEPART  true     97.1601    102.2245      0.4224      0.1391  0.2
171  11451  770  DEPART  true     85.6178     90.7279      0.3954      0.1321  0.3
