EventIndex 	 Time 	 Duration 	 EventType 	 Accepted 	 TotalRev 	 TotalCost 	 AvgNodeUtilization 	 AvgLinkUtilization 	 MIPExecTime
298  17544  2527  ARRIVE  true     51.5647    107.9541      0.5387      0.1555  0.3
269  17547  1344  DEPART  true     42.9819     50.5606      0.5226      0.1535  0.1
299  17589  1842  ARRIVE  true     54.8743     63.9334      0.5397      0.1574  0.1
284  17601  705  DEPART  true     51.4433     53.8354      0.5214      0.1555  0.0
300  17633  1591  ARRIVE  true     42.3938     49.0962      0.5356      0.1588  0.1
301  17678  1839  ARRIVE  true     84.1981     86.4220      0.5582      0.1661  0.4
302  17723  589  ARRIVE  true     53.5605     55.1675      0.5727      0.1686  0.0
275  17734  1226  DEPART  true     47.0111     98.6170      0.5360      0.1637  0.1
303  17767  439  ARRIVE  true     81.1611    189.8444      0.5854      0.1792  55.9
304  17812  1265  ARRIVE  true     81.8733    101.3214      0.6069      0.1885  2.4
297  17853  397  DEPART  true    131.4946    150.8745      0.5730      0.1732  2.5
305  17857  284  ARRIVE  false     73.3229      0.0000      0.5730      0.1732  null
306  17901  919  ARRIVE  true    135.4840    163.1463      0.6084      0.1837  1.8
307  17946  353  ARRIVE  true    101.9461    246.2930      0.6509      0.2101  3.3
308  17991  2539  ARRIVE  true     79.5436    190.6188      0.7015      0.2230  7.4
309  18035  344  ARRIVE  true     58.6609     64.1966      0.7190      0.2280  0.0
310  18080  583  ARRIVE  true     85.9624    193.9603      0.7634      0.2420  6.7
311  18125  455  ARRIVE  true    124.5707    352.0508      0.8249      0.2773  48.5
289  18128  1016  DEPART  true    127.9609    147.1576      0.7830      0.2616  44.0
312  18169  468  ARRIVE  true     97.4592    143.5667      0.8056      0.2750  0.1
303  18206  439  DEPART  true     81.1611    189.8444      0.7562      0.2595  55.9
313  18214  1430  ARRIVE  true     38.3998     89.8688      0.7832      0.2657  2.7
314  18258  768  ARRIVE  true     87.4350    103.5696      0.8102      0.2741  1.6
307  18299  353  DEPART  true    101.9461    246.2930      0.7677      0.2476  3.3
315  18303  554  ARRIVE  true     37.0483     43.4599      0.7803      0.2510  0.1
302  18312  589  DEPART  true     53.5605     55.1675      0.7659      0.2486  0.0
316  18348  769  ARRIVE  true    118.6037    154.2058      0.8011      0.2633  5.6
296  18355  942  DEPART  true    150.0266    155.2714      0.7565      0.2500  0.6
309  18379  344  DEPART  true     58.6609     64.1966      0.7391      0.2450  0.0
317  18392  706  ARRIVE  true     52.6648     63.3148      0.7600      0.2497  0.0
264  18437  2465  DEPART  true     77.3287    169.6001      0.7103      0.2393  169.3
318  18437  1588  ARRIVE  true     51.5307    134.9227      0.7504      0.2450  1.0
319  18482  943  ARRIVE  true     43.9090     53.6751      0.7620      0.2487  0.0
294  18491  1164  DEPART  true    100.9671    114.7501      0.7340      0.2385  7.0
320  18526  1503  ARRIVE  true    134.4277    142.9271      0.7739      0.2479  0.3
281  18531  1764  DEPART  true     83.5566     95.8461      0.7439      0.2383  3.2
321  18571  880  ARRIVE  true     45.1789     46.3282      0.7594      0.2402  0.0
311  18580  455  DEPART  true    124.5707    352.0508      0.6979      0.2049  48.5
322  18616  759  ARRIVE  true     62.6996    146.9110      0.7402      0.2171  40.1
312  18637  468  DEPART  true     97.4592    143.5667      0.7176      0.2037  0.1
323  18660  375  ARRIVE  true     55.4435    133.9374      0.7571      0.2129  4.1
310  18663  583  DEPART  true     85.9624    193.9603      0.7127      0.1989  6.7
324  18705  1519  ARRIVE  true     54.4018     55.7237      0.7262      0.2016  0.0
287  18794  1769  DEPART  true     53.7038     55.4502      0.7103      0.1982  0.0
325  18798  796  ARRIVE  true    115.0471    162.0756      0.7399      0.2174  3.7
295  18818  1448  DEPART  true     41.8663     47.2633      0.7269      0.2140  0.1
306  18820  919  DEPART  true    135.4840    163.1463      0.6914      0.2035  1.8
326  18846  363  ARRIVE  false    112.7667      0.0000      0.6914      0.2035  null
315  18857  554  DEPART  true     37.0483     43.4599      0.6788      0.2001  0.1
327  18894  477  ARRIVE  false    130.3365      0.0000      0.6788      0.2001  null
328  18942  378  ARRIVE  false    138.3576      0.0000      0.6788      0.2001  null
329  18990  352  ARRIVE  false    116.8090      0.0000      0.6788      0.2001  null
314  19026  768  DEPART  true     87.4350    103.5696      0.6518      0.1917  1.6
323  19035  375  DEPART  true     55.4435    133.9374      0.6123      0.1825  4.1
330  19038  523  ARRIVE  false     50.2739      0.0000      0.6123      0.1825  null
304  19077  1265  DEPART  true     81.8733    101.3214      0.5908      0.1732  2.4
331  19086  925  ARRIVE  false     44.0273      0.0000      0.5908      0.1732  null
317  19098  706  DEPART  true     52.6648     63.3148      0.5699      0.1686  0.0
316  19117  769  DEPART  true    118.6037    154.2058      0.5346      0.1538  5.6
332  19134  872  ARRIVE  false     54.9801      0.0000      0.5346      0.1538  null
333  19182  372  ARRIVE  false    103.6387      0.0000      0.5346      0.1538  null
300  19224  1591  DEPART  true     42.3938     49.0962      0.5204      0.1505  0.1
334  19230  898  ARRIVE  false    133.4411      0.0000      0.5204      0.1505  null
335  19278  346  ARRIVE  false     48.4976      0.0000      0.5204      0.1505  null
336  19326  950  ARRIVE  false    121.5378      0.0000      0.5204      0.1505  null
286  19369  2387  DEPART  true     57.6195    121.3221      0.4814      0.1461  0.1
337  19375  548  ARRIVE  false     98.0294      0.0000      0.4814      0.1461  null
322  19375  759  DEPART  true     62.6996    146.9110      0.4391      0.1339  40.1
338  19423  558  ARRIVE  true     85.2519    198.0918      0.5028      0.1485  351.3
319  19425  943  DEPART  true     43.9090     53.6751      0.4912      0.1448  0.0
299  19431  1842  DEPART  true     54.8743     63.9334      0.4741      0.1410  0.1
321  19451  880  DEPART  true     45.1789     46.3282      0.4586      0.1391  0.0
339  19471  909  ARRIVE  true    137.3546    148.4870      0.4933      0.1547  1.7
278  19513  2876  DEPART  true     90.9086     93.5870      0.4671      0.1472  0.5
301  19517  1839  DEPART  true     84.1981     86.4220      0.4446      0.1399  0.4
340  19519  365  ARRIVE  false     78.5332      0.0000      0.4446      0.1399  null
341  19567  681  ARRIVE  false     99.8866      0.0000      0.4446      0.1399  null
325  19594  796  DEPART  true    115.0471    162.0756      0.4149      0.1207  3.7
342  19615  1857  ARRIVE  true    128.2777    133.6697      0.4568      0.1319  3.4
288  19624  2556  DEPART  true     91.1481    213.5219      0.4143      0.1083  402.4
313  19644  1430  DEPART  true     38.3998     89.8688      0.3873      0.1022  2.7
343  19663  370  ARRIVE  true     64.1069    134.6526      0.4285      0.1088  0.2
344  19711  963  ARRIVE  true    146.4136    164.4505      0.4642      0.1249  17.3
290  19751  2596  DEPART  true     96.2790    102.1582      0.4399      0.1165  1.3
345  19759  269  ARRIVE  true     58.5419    136.8815      0.4790      0.1280  233.2
292  19767  2526  DEPART  true     77.0553     89.1564      0.4580      0.1196  0.4
346  19807  834  ARRIVE  true     49.6516    115.9665      0.4874      0.1294  1.9
347  19855  738  ARRIVE  true     71.4738     82.6993      0.5106      0.1360  1.1
348  19903  6351  ARRIVE  true    118.7767    129.0142      0.5398      0.1481  47.8
349  19951  1618  ARRIVE  true     43.1227    101.1006      0.5672      0.1540  5.8
338  19981  558  DEPART  true     85.2519    198.0918      0.5035      0.1393  351.3
318  20025  1588  DEPART  true     51.5307    134.9227      0.4634      0.1337  1.0
345  20028  269  DEPART  true     58.5419    136.8815      0.4243      0.1221  233.2
320  20029  1503  DEPART  true    134.4277    142.9271      0.3843      0.1127  0.3
343  20033  370  DEPART  true     64.1069    134.6526      0.3432      0.1061  0.2
350  20059  737  ARRIVE  true     93.5216    197.2516      0.3803      0.1307  15.9
298  20071  2527  DEPART  true     51.5647    107.9541      0.3506      0.1239  0.3
351  20119  380  ARRIVE  true    110.9557    117.2602      0.3776      0.1377  0.3
352  20178  992  ARRIVE  true     39.5189     43.8804      0.3994      0.1405  0.1
324  20224  1519  DEPART  true     54.4018     55.7237      0.3858      0.1377  0.0
353  20238  424  ARRIVE  false    135.6152      0.0000      0.3858      0.1377  null
354  20297  2043  ARRIVE  true     47.1651     51.8817      0.4045      0.1400  0.1
355  20357  362  ARRIVE  true    101.2065    108.6813      0.4291      0.1513  0.4
339  20380  909  DEPART  true    137.3546    148.4870      0.3945      0.1356  1.7
356  20416  933  ARRIVE  true     97.5447    117.5394      0.4269      0.1446  4.8
357  20476  1024  ARRIVE  true     48.5069    115.2846      0.4649      0.1515  180.3
241  20497  5706  DEPART  true     51.3629    102.7258      0.4370      0.1451  0.4
351  20499  380  DEPART  true    110.9557    117.2602      0.4100      0.1313  0.3
308  20530  2539  DEPART  true     79.5436    190.6188      0.3595      0.1185  7.4
358  20535  298  ARRIVE  true     84.1443     97.7099      0.3853      0.1263  0.3
347  20593  738  DEPART  true     71.4738     82.6993      0.3621      0.1197  1.1
359  20595  849  ARRIVE  true     50.2559     52.0914      0.3808      0.1227  0.0
346  20641  834  DEPART  true     49.6516    115.9665      0.3515      0.1129  1.9
360  20654  663  ARRIVE  true     51.7604    118.9318      0.3846      0.1210  2.6
344  20674  963  DEPART  true    146.4136    164.4505      0.3489      0.1049  17.3
361  20714  592  ARRIVE  true     47.6469     51.2362      0.3649      0.1074  0.1
355  20719  362  DEPART  true    101.2065    108.6813      0.3403      0.0961  0.4
362  20773  707  ARRIVE  true    114.7527    120.2093      0.3695      0.1060  0.5
350  20796  737  DEPART  true     93.5216    197.2516      0.3324      0.0815  15.9
358  20833  298  DEPART  true     84.1443     97.7099      0.3065      0.0737  0.3
363  20833  308  ARRIVE  true     59.3026     63.3199      0.3231      0.0761  0.0
364  20892  2489  ARRIVE  false    112.1669      0.0000      0.3231      0.0761  null
365  20952  748  ARRIVE  true    157.9576    181.6527      0.3540      0.0981  0.8
366  21011  269  ARRIVE  true     54.3506     58.1491      0.3756      0.1006  0.1
367  21071  397  ARRIVE  true    170.7596    405.5305      0.4535      0.1413  17.5
368  21130  3067  ARRIVE  true     43.1430    102.8044      0.4856      0.1458  4.1
363  21141  308  DEPART  true     59.3026     63.3199      0.4689      0.1434  0.0
352  21170  992  DEPART  true     39.5189     43.8804      0.4471      0.1406  0.1
369  21190  2680  ARRIVE  true    130.1706    142.3818      0.4808      0.1511  1.3
366  21280  269  DEPART  true     54.3506     58.1491      0.4592      0.1486  0.1
370  21286  1934  ARRIVE  true    100.7187    217.2607      0.5246      0.1639  72.4
361  21306  592  DEPART  true     47.6469     51.2362      0.5085      0.1615  0.1
360  21317  663  DEPART  true     51.7604    118.9318      0.4754      0.1534  2.6
371  21323  3825  ARRIVE  true    125.5615    147.3138      0.5182      0.1675  14.1
356  21349  933  DEPART  true     97.5447    117.5394      0.4858      0.1586  4.8
372  21360  2179  ARRIVE  true     50.3303    105.2083      0.5185      0.1634  3.2
373  21397  3046  ARRIVE  true    135.8042    143.7513      0.5560      0.1727  0.4
374  21433  2232  ARRIVE  true    107.1670    127.7848      0.5917      0.1840  3.8
359  21444  849  DEPART  true     50.2559     52.0914      0.5729      0.1810  0.0
367  21468  397  DEPART  true    170.7596    405.5305      0.4951      0.1403  17.5
375  21470  655  ARRIVE  true    127.3565    301.1236      0.5590      0.1708  116.6
342  21472  1857  DEPART  true    128.2777    133.6697      0.5172      0.1595  3.4
362  21480  707  DEPART  true    114.7527    120.2093      0.4879      0.1495  0.5
357  21500  1024  DEPART  true     48.5069    115.2846      0.4499      0.1426  180.3
376  21507  278  ARRIVE  true     50.0572    113.1619      0.4910      0.1505  5.4
377  21544  266  ARRIVE  true     96.9112     99.8619      0.5128      0.1585  0.4
349  21569  1618  DEPART  true     43.1227    101.1006      0.4854      0.1526  5.8
378  21580  283  ARRIVE  true     44.9503     52.4119      0.5001      0.1557  0.1
379  21617  1001  ARRIVE  true     39.3740     45.9846      0.5123      0.1598  0.1
380  21654  749  ARRIVE  false    123.5019      0.0000      0.5123      0.1598  null
381  21691  316  ARRIVE  true     42.6553     49.7081      0.5253      0.1647  0.1
365  21700  748  DEPART  true    157.9576    181.6527      0.4944      0.1426  0.8
382  21727  281  ARRIVE  true     80.6607     96.9842      0.5207      0.1500  3.9
383  21764  2869  ARRIVE  true     71.7227     84.7059      0.5420      0.1565  0.4
376  21785  278  DEPART  true     50.0572    113.1619      0.5010      0.1486  5.4
384  21801  884  ARRIVE  true     72.7511    169.0474      0.5545      0.1589  83.2
377  21810  266  DEPART  true     96.9112     99.8619      0.5327      0.1509  0.4
385  21838  324  ARRIVE  true     42.3561     89.0080      0.5566      0.1560  0.4
378  21863  283  DEPART  true     44.9503     52.4119      0.5419      0.1529  0.1
386  21875  643  ARRIVE  true     60.3864    130.2697      0.5768      0.1591  0.6
387  21911  728  ARRIVE  false     71.0023      0.0000      0.5768      0.1591  null
388  21948  449  ARRIVE  false     78.3218      0.0000      0.5768      0.1591  null
389  21985  342  ARRIVE  true    133.5429    162.8808      0.6163      0.1757  7.1
381  22007  316  DEPART  true     42.6553     49.7081      0.6033      0.1709  0.1
382  22008  281  DEPART  true     80.6607     96.9842      0.5769      0.1635  3.9
390  22022  329  ARRIVE  false     84.6503      0.0000      0.5769      0.1635  null
391  22058  407  ARRIVE  true     44.9005    104.6156      0.6024      0.1730  4.1
392  22095  969  ARRIVE  true     90.7309     93.6849      0.6271      0.1788  0.2
375  22125  655  DEPART  true    127.3565    301.1236      0.5631      0.1483  116.6
393  22132  291  ARRIVE  true     41.1681     97.0749      0.5948      0.1542  1.6
385  22162  324  DEPART  true     42.3561     89.0080      0.5709      0.1492  0.4
394  22169  1214  ARRIVE  true     99.8237    105.5906      0.6006      0.1553  0.1
395  22205  2315  ARRIVE  true     86.0574    187.5091      0.6430      0.1720  131.8
396  22242  452  ARRIVE  true     47.2425     50.4893      0.6583      0.1746  0.0
397  22279  767  ARRIVE  true     54.4541    120.0020      0.6916      0.1812  0.3
398  22316  668  ARRIVE  true    106.3595    129.7921      0.7201      0.1920  1.2
389  22327  342  DEPART  true    133.5429    162.8808      0.6806      0.1754  7.1
354  22340  2043  DEPART  true     47.1651     51.8817      0.6620      0.1731  0.1
399  22352  972  ARRIVE  true     60.7791     64.5573      0.6769      0.1766  0.0
400  22389  1751  ARRIVE  true     44.7359    103.5857      0.7093      0.1820  1.5
393  22423  291  DEPART  true     41.1681     97.0749      0.6776      0.1761  1.6
401  22426  1489  ARRIVE  true     48.6086    113.1192      0.7107      0.1849  0.7
402  22463  684  ARRIVE  true    120.4854    146.7658      0.7462      0.1992  2.7
391  22465  407  DEPART  true     44.9005    104.6156      0.7208      0.1896  4.1
386  22518  643  DEPART  true     60.3864    130.2697      0.6859      0.1834  0.6
403  22556  260  ARRIVE  true    116.4746    294.8965      0.7598      0.2048  147.0
404  22613  862  ARRIVE  true     80.5618    179.6666      0.8011      0.2148  3.8
379  22618  1001  DEPART  true     39.3740     45.9846      0.7888      0.2107  0.1
405  22670  1565  ARRIVE  true    116.6580    270.6395      0.8576      0.2278  2.3
384  22685  884  DEPART  true     72.7511    169.0474      0.8041      0.2175  83.2
396  22694  452  DEPART  true     47.2425     50.4893      0.7887      0.2149  0.0
406  22727  641  ARRIVE  true     88.8769    107.1922      0.8102      0.2237  0.0
407  22784  466  ARRIVE  true     77.6808    132.5846      0.8303      0.2393  0.0
403  22816  260  DEPART  true    116.4746    294.8965      0.7564      0.2179  147.0
408  22840  1461  ARRIVE  true     53.2724     54.5820      0.7677      0.2220  0.0
409  22897  1124  ARRIVE  true     48.2636    108.6597      0.8019      0.2322  7.4
410  22954  532  ARRIVE  false    153.3450      0.0000      0.8019      0.2322  null
398  22984  668  DEPART  true    106.3595    129.7921      0.7734      0.2214  1.2
411  23011  459  ARRIVE  true     81.1570     99.0581      0.7980      0.2295  0.9
397  23046  767  DEPART  true     54.4541    120.0020      0.7648      0.2229  0.3
392  23064  969  DEPART  true     90.7309     93.6849      0.7401      0.2171  0.2
412  23068  4872  ARRIVE  true     70.6834     84.5935      0.7577      0.2252  0.5
413  23125  880  ARRIVE  true     95.4824    115.1690      0.7871      0.2325  3.0
402  23147  684  DEPART  true    120.4854    146.7658      0.7516      0.2183  2.7
414  23181  746  ARRIVE  true    107.7042    305.3416      0.8026      0.2505  0.7
370  23220  1934  DEPART  true    100.7187    217.2607      0.7372      0.2352  72.4
415  23238  550  ARRIVE  true    108.9077    143.0673      0.7700      0.2493  1.0
407  23250  466  DEPART  true     77.6808    132.5846      0.7499      0.2337  0.0
416  23295  1157  ARRIVE  true     61.4575     67.1328      0.7746      0.2376  0.0
399  23324  972  DEPART  true     60.7791     64.5573      0.7596      0.2341  0.0
417  23352  3225  ARRIVE  true    148.7223    420.6028      0.8302      0.2800  2.6
406  23368  641  DEPART  true     88.8769    107.1922      0.8087      0.2712  0.0
394  23383  1214  DEPART  true     99.8237    105.5906      0.7791      0.2651  0.1
418  23409  3245  ARRIVE  true     47.5784     55.5754      0.7950      0.2681  0.0
419  23465  3100  ARRIVE  true     44.5257    105.3656      0.8342      0.2731  0.1
411  23470  459  DEPART  true     81.1570     99.0581      0.8095      0.2651  0.9
404  23475  862  DEPART  true     80.5618    179.6666      0.7683      0.2551  3.8
420  23522  2732  ARRIVE  true     84.2440    193.3282      0.8167      0.2669  7.0
372  23539  2179  DEPART  true     50.3303    105.2083      0.7840      0.2621  3.2
421  23579  341  ARRIVE  true     59.5456     62.8523      0.8001      0.2667  0.0
422  23636  1209  ARRIVE  true    124.3941    144.7741      0.8326      0.2836  1.3
374  23665  2232  DEPART  true    107.1670    127.7848      0.7969      0.2722  3.8
423  23693  1167  ARRIVE  true     74.8504     93.8388      0.8231      0.2785  0.2
415  23788  550  DEPART  true    108.9077    143.0673      0.7903      0.2644  1.0
424  23800  941  ARRIVE  true    112.8633    307.9820      0.8620      0.2890  102.0
425  23850  1087  ARRIVE  true     38.4882     46.2952      0.8744      0.2920  0.0
369  23870  2680  DEPART  true    130.1706    142.3818      0.8408      0.2816  1.3
426  23900  1043  ARRIVE  true     56.8598     62.0125      0.8555      0.2846  0.0
401  23915  1489  DEPART  true     48.6086    113.1192      0.8224      0.2757  0.7
421  23920  341  DEPART  true     59.5456     62.8523      0.8063      0.2712  0.0
414  23927  746  DEPART  true    107.7042    305.3416      0.7553      0.2389  0.7
427  23950  303  ARRIVE  true     46.3264    109.9295      0.7874      0.2484  1.0
428  24000  1131  ARRIVE  true     86.0136     90.9953      0.8080      0.2569  0.1
413  24005  880  DEPART  true     95.4824    115.1690      0.7786      0.2495  3.0
409  24021  1124  DEPART  true     48.2636    108.6597      0.7444      0.2393  7.4
429  24050  541  ARRIVE  true     48.2117     56.0020      0.7590      0.2430  0.0
430  24100  1281  ARRIVE  false    107.2488      0.0000      0.7590      0.2430  null
400  24140  1751  DEPART  true     44.7359    103.5857      0.7266      0.2376  1.5
431  24150  728  ARRIVE  true     50.4854     51.6585      0.7419      0.2411  0.0
368  24197  3067  DEPART  true     43.1430    102.8044      0.7098      0.2365  4.1
432  24200  1032  ARRIVE  true     50.1358    110.7543      0.7425      0.2439  0.1
405  24235  1565  DEPART  true    116.6580    270.6395      0.6737      0.2268  2.3
433  24250  389  ARRIVE  true     93.5461     96.8064      0.7013      0.2320  0.1
427  24253  303  DEPART  true     46.3264    109.9295      0.6692      0.2225  1.0
434  24300  2741  ARRIVE  true    141.9663    322.7151      0.7306      0.2567  37.1
408  24301  1461  DEPART  true     53.2724     54.5820      0.7193      0.2527  0.0
435  24350  783  ARRIVE  true     47.2382    111.3033      0.7518      0.2613  0.7
436  24400  942  ARRIVE  true     51.9156    123.8534      0.7837      0.2686  0.6
373  24443  3046  DEPART  true    135.8042    143.7513      0.7462      0.2593  0.4
437  24450  284  ARRIVE  true     41.8646     98.7376      0.7756      0.2667  0.6
416  24452  1157  DEPART  true     61.4575     67.1328      0.7509      0.2629  0.0
438  24500  326  ARRIVE  true     96.8534    219.9933      0.8035      0.2797  3.0
395  24520  2315  DEPART  true     86.0574    187.5091      0.7611      0.2630  131.8
439  24550  1043  ARRIVE  true     44.9043    101.8697      0.7907      0.2684  0.1
429  24591  541  DEPART  true     48.2117     56.0020      0.7761      0.2646  0.0
440  24600  300  ARRIVE  true    136.5007    167.0667      0.8162      0.2789  0.3
383  24633  2869  DEPART  true     71.7227     84.7059      0.7949      0.2724  0.4
433  24639  389  DEPART  true     93.5461     96.8064      0.7674      0.2672  0.1
441  24650  2439  ARRIVE  true    143.0953    191.6537      0.7966      0.2894  0.1
442  24700  803  ARRIVE  false     75.5031      0.0000      0.7966      0.2894  null
437  24734  284  DEPART  true     41.8646     98.7376      0.7672      0.2820  0.6
424  24741  941  DEPART  true    112.8633    307.9820      0.6955      0.2573  102.0
443  24750  413  ARRIVE  true     66.5538    153.1926      0.7411      0.2692  92.8
444  24800  1227  ARRIVE  true     93.0877    215.0255      0.7941      0.2861  1.4
438  24826  326  DEPART  true     96.8534    219.9933      0.7415      0.2693  3.0
422  24845  1209  DEPART  true    124.3941    144.7741      0.7090      0.2524  1.3
445  24850  301  ARRIVE  true    136.2770    330.4991      0.7852      0.2814  52.9
423  24860  1167  DEPART  true     74.8504     93.8388      0.7589      0.2751  0.2
431  24878  728  DEPART  true     50.4854     51.6585      0.7437      0.2717  0.0
440  24900  300  DEPART  true    136.5007    167.0667      0.7036      0.2574  0.3
446  24900  575  ARRIVE  true    112.2220    119.7598      0.7352      0.2695  0.3
425  24937  1087  DEPART  true     38.4882     46.2952      0.7228      0.2665  0.0
426  24943  1043  DEPART  true     56.8598     62.0125      0.7081      0.2635  0.0
447  24950  423  ARRIVE  false    113.8155      0.0000      0.7081      0.2635  null
448  25043  1432  ARRIVE  true    116.7793    286.4564      0.7694      0.2906  225.3
449  25086  2525  ARRIVE  true    115.9436    147.2680      0.8053      0.3017  3.1
450  25129  4323  ARRIVE  true     53.9713    134.4718      0.8455      0.3079  0.3
428  25131  1131  DEPART  true     86.0136     90.9953      0.8249      0.2994  0.1
435  25133  783  DEPART  true     47.2382    111.3033      0.7924      0.2908  0.7
371  25148  3825  DEPART  true    125.5615    147.3138      0.7496      0.2766  14.1
445  25151  301  DEPART  true    136.2770    330.4991      0.6735      0.2476  52.9
443  25163  413  DEPART  true     66.5538    153.1926      0.6278      0.2358  92.8
451  25172  369  ARRIVE  true     90.2300    104.4860      0.6632      0.2445  2.8
452  25215  1688  ARRIVE  true     49.6369    116.8119      0.7006      0.2519  5.1
432  25232  1032  DEPART  true     50.1358    110.7543      0.6679      0.2445  0.1
453  25258  598  ARRIVE  true     39.1195     42.9677      0.6874      0.2480  0.1
454  25301  333  ARRIVE  true     56.1149     56.1149      0.7061      0.2510  0.0
436  25342  942  DEPART  true     51.9156    123.8534      0.6742      0.2436  0.6
455  25344  272  ARRIVE  true    105.5536    223.6742      0.7221      0.2626  9.2
456  25387  268  ARRIVE  true    121.0282    268.1730      0.7882      0.2822  6.2
457  25431  1157  ARRIVE  true    131.1591    161.5680      0.8243      0.2959  2.1
458  25474  851  ARRIVE  true     81.0545    210.9202      0.8716      0.3133  0.3
446  25475  575  DEPART  true    112.2220    119.7598      0.8400      0.3012  0.3
459  25517  1404  ARRIVE  true     44.9353    106.7164      0.8712      0.3089  0.2
451  25541  369  DEPART  true     90.2300    104.4860      0.8358      0.3002  2.8
460  25560  1198  ARRIVE  true     52.2583    106.6087      0.8523      0.3121  0.0
439  25593  1043  DEPART  true     44.9043    101.8697      0.8227      0.3068  0.1
461  25603  2206  ARRIVE  true    103.0021    148.2979      0.8516      0.3200  0.0
455  25616  272  DEPART  true    105.5536    223.6742      0.8038      0.3010  9.2
454  25634  333  DEPART  true     56.1149     56.1149      0.7851      0.2981  0.0
462  25646  635  ARRIVE  true     89.0861    211.1423      0.8496      0.3142  7.9
456  25655  268  DEPART  true    121.0282    268.1730      0.7835      0.2945  6.2
463  25689  863  ARRIVE  true    131.1584    335.2106      0.8550      0.3266  168.1
464  25732  1247  ARRIVE  false     48.5400      0.0000      0.8550      0.3266  null
465  25775  1235  ARRIVE  true     47.9913     47.9913      0.8655      0.3292  0.0
466  25818  605  ARRIVE  true     49.3763    148.9264      0.8797      0.3476  0.1
453  25856  598  DEPART  true     39.1195     42.9677      0.8602      0.3441  0.1
467  25862  411  ARRIVE  false     65.4723      0.0000      0.8602      0.3441  null
468  25905  320  ARRIVE  false     44.4691      0.0000      0.8602      0.3441  null
469  25948  4622  ARRIVE  false     43.9477      0.0000      0.8602      0.3441  null
470  25991  316  ARRIVE  false     75.6445      0.0000      0.8602      0.3441  null
444  26027  1227  DEPART  true     93.0877    215.0255      0.8073      0.3271  1.4
471  26034  1355  ARRIVE  true     53.5801    124.2044      0.8512      0.3359  0.2
472  26077  808  ARRIVE  true    116.4795    211.2599      0.8742      0.3641  0.6
473  26120  1128  ARRIVE  false    142.8782      0.0000      0.8742      0.3641  null
474  26163  401  ARRIVE  false     73.8674      0.0000      0.8742      0.3641  null
475  26206  2945  ARRIVE  false    106.1157      0.0000      0.8742      0.3641  null
420  26254  2732  DEPART  true     84.2440    193.3282      0.8257      0.3522  7.0
348  26254  6351  DEPART  true    118.7767    129.0142      0.7965      0.3402  47.8
462  26281  635  DEPART  true     89.0861    211.1423      0.7319      0.3241  7.9
476  26289  288  ARRIVE  false    134.4601      0.0000      0.7319      0.3241  null
458  26325  851  DEPART  true     81.0545    210.9202      0.6847      0.3067  0.3
477  26328  1286  ARRIVE  false    133.1051      0.0000      0.6847      0.3067  null
478  26367  429  ARRIVE  false     70.1564      0.0000      0.6847      0.3067  null
479  26406  261  ARRIVE  false     49.5593      0.0000      0.6847      0.3067  null
466  26423  605  DEPART  true     49.3763    148.9264      0.6705      0.2883  0.1
480  26445  563  ARRIVE  true     74.2838     84.1174      0.7003      0.2952  0.4
448  26475  1432  DEPART  true    116.7793    286.4564      0.6390      0.2681  225.3
481  26484  525  ARRIVE  true     81.4531     95.4003      0.6676      0.2742  0.3
482  26523  1527  ARRIVE  true     95.8678     97.3198      0.7023      0.2796  0.1
463  26552  863  DEPART  true    131.1584    335.2106      0.6308      0.2476  168.1
483  26562  794  ARRIVE  true    118.5901    139.6521      0.6702      0.2591  7.9
419  26565  3100  DEPART  true     44.5257    105.3656      0.6311      0.2541  0.1
417  26577  3225  DEPART  true    148.7223    420.6028      0.5605      0.2082  2.6
457  26588  1157  DEPART  true    131.1591    161.5680      0.5243      0.1946  2.1
484  26601  414  ARRIVE  true     70.3584     81.3702      0.5476      0.2012  0.3
485  26640  685  ARRIVE  true     73.0942    175.8161      0.5992      0.2132  21.1
418  26654  3245  DEPART  true     47.5784     55.5754      0.5833      0.2102  0.0
486  26679  588  ARRIVE  true     93.3839    101.3581      0.6114      0.2186  0.2
487  26718  1033  ARRIVE  true     71.8211     84.8374      0.6359      0.2249  0.8
488  26757  1693  ARRIVE  true     47.8694    115.7590      0.6701      0.2303  2.3
460  26758  1198  DEPART  true     52.2583    106.6087      0.6536      0.2184  0.0
489  26796  1451  ARRIVE  true    106.5004    251.8409      0.7077      0.2448  8.7
490  26835  950  ARRIVE  true    118.6763    172.6984      0.7354      0.2658  4.2
491  26875  753  ARRIVE  false    149.0256      0.0000      0.7354      0.2658  null
472  26885  808  DEPART  true    116.4795    211.2599      0.7125      0.2376  0.6
452  26903  1688  DEPART  true     49.6369    116.8119      0.6750      0.2301  5.1
492  26914  760  ARRIVE  false     91.8716      0.0000      0.6750      0.2301  null
459  26921  1404  DEPART  true     44.9353    106.7164      0.6438      0.2224  0.2
493  26953  466  ARRIVE  false     71.5910      0.0000      0.6438      0.2224  null
494  26992  1859  ARRIVE  false     90.4623      0.0000      0.6438      0.2224  null
480  27008  563  DEPART  true     74.2838     84.1174      0.6140      0.2155  0.4
481  27009  525  DEPART  true     81.4531     95.4003      0.5855      0.2094  0.3
465  27010  1235  DEPART  true     47.9913     47.9913      0.5750      0.2068  0.0
